2, 
0, 180, 45, 
-3.0616169979e-17,-3.1596140912e-17,-3.2607479029e-17,-3.3651188339e-17,-3.4728304988e-17,-3.5839898289e-17,-3.6987071779e-17,-3.8170964319e-17,-3.9392751223e-17,-4.0653645424e-17,-4.1954898679e-17,-4.3297802812e-17,-4.4683690996e-17,-4.6113939077e-17,-4.7589966939e-17,-4.9113239913e-17,-5.0685270235e-17,-5.2307618543e-17,-5.3981895429e-17,-5.5709763039e-17,-5.7492936718e-17,-5.9333186719e-17,-6.1232339957e-17,-6.3192281824e-17,-6.5214958057e-17,-6.7302376678e-17,-6.9456609977e-17,-7.1679796579e-17,-7.3974143559e-17,-7.6341928639e-17,-7.8785502446e-17,-8.1307290847e-17,-8.3909797357e-17,-8.6595605624e-17,-8.9367381992e-17,-9.2227878154e-17,-9.5179933877e-17,-9.8226479826e-17,-1.0137054047e-16,-1.0461523709e-16,-1.0796379086e-16,-1.1141952608e-16,-1.1498587344e-16,-1.1866637344e-16,-1.2246467991e-16,
-8.7749479656e-03,-9.0522389763e-03,-9.3382924669e-03,-9.6333853343e-03,-9.9378032256e-03,-1.0251840814e-02,-1.0575802086e-02,-1.0910000632e-02,-1.1254759953e-02,-1.1610413773e-02,-1.1977306361e-02,-1.2355792866e-02,-1.2746239659e-02,-1.3149024688e-02,-1.3564537847e-02,-1.3993181347e-02,-1.4435370112e-02,-1.4891532175e-02,-1.5362109097e-02,-1.5847556393e-02,-1.6348343970e-02,-1.6864956586e-02,-1.7397894316e-02,-1.7947673041e-02,-1.8514824939e-02,-1.9099899009e-02,-1.9703461597e-02,-2.0326096945e-02,-2.0968407759e-02,-2.1631015788e-02,-2.2314562432e-02,-2.3019709356e-02,-2.3747139137e-02,-2.4497555919e-02,-2.5271686098e-02,-2.6070279025e-02,-2.6894107730e-02,-2.7743969672e-02,-2.8620687508e-02,-2.9525109893e-02,-3.0458112298e-02,-3.1420597863e-02,-3.2413498262e-02,-3.3437774614e-02,-3.4494418409e-02,
-1.7547193049e-02,-1.8094658131e-02,-1.8659203894e-02,-1.9241363249e-02,-1.9841685732e-02,-2.0460738025e-02,-2.1099104491e-02,-2.1757387724e-02,-2.2436209118e-02,-2.3136209455e-02,-2.3858049510e-02,-2.4602410673e-02,-2.5369995593e-02,-2.6161528841e-02,-2.6977757595e-02,-2.7819452345e-02,-2.8687407619e-02,-2.9582442734e-02,-3.0505402570e-02,-3.1457158367e-02,-3.2438608547e-02,-3.3450679562e-02,-3.4494326769e-02,-3.5570535332e-02,-3.6680321152e-02,-3.7824731826e-02,-3.9004847633e-02,-4.0221782561e-02,-4.1476685348e-02,-4.2770740578e-02,-4.4105169789e-02,-4.5481232633e-02,-4.6900228063e-02,-4.8363495556e-02,-4.9872416383e-02,-5.1428414908e-02,-5.3032959936e-02,-5.4687566098e-02,-5.6393795280e-02,-5.8153258098e-02,-5.9967615420e-02,-6.1838579932e-02,-6.3767917753e-02,-6.5757450107e-02,-6.7809055039e-02,
-2.6314033201e-02,-2.7124663001e-02,-2.7960265053e-02,-2.8821608651e-02,-2.9709486791e-02,-3.0624716894e-02,-3.1568141565e-02,-3.2540629366e-02,-3.3543075614e-02,-3.4576403210e-02,-3.5641563483e-02,-3.6739537072e-02,-3.7871334822e-02,-3.9037998720e-02,-4.0240602853e-02,-4.1480254395e-02,-4.2758094627e-02,-4.4075299991e-02,-4.5433083168e-02,-4.6832694198e-02,-4.8275421628e-02,-4.9762593703e-02,-5.1295579584e-02,-5.2875790610e-02,-5.4504681598e-02,-5.6183752183e-02,-5.7914548197e-02,-5.9698663092e-02,-6.1537739410e-02,-6.3433470292e-02,-6.5387601037e-02,-6.7401930711e-02,-6.9478313802e-02,-7.1618661926e-02,-7.3824945589e-02,-7.6099196001e-02,-7.8443506944e-02,-8.0860036703e-02,-8.3351010050e-02,-8.5918720292e-02,-8.8565531386e-02,-9.1293880112e-02,-9.4106278317e-02,-9.7005315228e-02,-9.9993659836e-02,
-3.5072768038e-02,-3.6139660547e-02,-3.7239007285e-02,-3.8371795489e-02,-3.9539042430e-02,-4.0741796320e-02,-4.1981137260e-02,-4.3258178206e-02,-4.4574065970e-02,-4.5929982248e-02,-4.7327144683e-02,-4.8766807960e-02,-5.0250264928e-02,-5.1778847764e-02,-5.3353929171e-02,-5.4976923607e-02,-5.6649288557e-02,-5.8372525844e-02,-6.0148182972e-02,-6.1977854522e-02,-6.3863183581e-02,-6.5805863215e-02,-6.7807637996e-02,-6.9870305561e-02,-7.1995718233e-02,-7.4185784680e-02,-7.6442471632e-02,-7.8767805643e-02,-8.1163874916e-02,-8.3632831175e-02,-8.6176891599e-02,-8.8798340811e-02,-9.1499532931e-02,-9.4282893691e-02,-9.7150922611e-02,-1.0010619525e-01,-1.0315136550e-01,-1.0628916800e-01,-1.0952242056e-01,-1.1285402672e-01,-1.1628697834e-01,-1.1982435828e-01,-1.2346934319e-01,-1.2722520635e-01,-1.3109532061e-01,
-4.3820699670e-02,-4.5137060008e-02,-4.6492963406e-02,-4.7889597725e-02,-4.9328186510e-02,-5.0809990058e-02,-5.2336306530e-02,-5.3908473079e-02,-5.5527867028e-02,-5.7195907072e-02,-5.8914054527e-02,-6.0683814602e-02,-6.2506737726e-02,-6.4384420899e-02,-6.6318509098e-02,-6.8310696711e-02,-7.0362729027e-02,-7.2476403763e-02,-7.4653572638e-02,-7.6896142995e-02,-7.9206079477e-02,-8.1585405740e-02,-8.4036206232e-02,-8.6560628017e-02,-8.9160882656e-02,-9.1839248144e-02,-9.4598070907e-02,-9.7439767858e-02,-1.0036682851e-01,-1.0338181717e-01,-1.0648737515e-01,-1.0968622315e-01,-1.1298116355e-01,-1.1637508295e-01,-1.1987095464e-01,-1.2347184124e-01,-1.2718089737e-01,-1.3100137241e-01,-1.3493661334e-01,-1.3899006770e-01,-1.4316528657e-01,-1.4746592774e-01,-1.5189575885e-01,-1.5645866072e-01,-1.6115863076e-01,
-5.2555133537e-02,-5.4114273753e-02,-5.5719668598e-02,-5.7372690297e-02,-5.9074751784e-02,-6.0827307910e-02,-6.2631856688e-02,-6.4489940570e-02,-6.6403147770e-02,-6.8373113617e-02,-7.0401521956e-02,-7.2490106586e-02,-7.4640652742e-02,-7.6854998622e-02,-7.9135036957e-02,-8.1482716627e-02,-8.3900044333e-02,-8.6389086305e-02,-8.8951970073e-02,-9.1590886284e-02,-9.4308090572e-02,-9.7105905491e-02,-9.9986722497e-02,-1.0295300399e-01,-1.0600728543e-01,-1.0915217749e-01,-1.1239036828e-01,-1.1572462568e-01,-1.1915779968e-01,-1.2269282480e-01,-1.2633272265e-01,-1.3008060445e-01,-1.3393967374e-01,-1.3791322908e-01,-1.4200466692e-01,-1.4621748443e-01,-1.5055528256e-01,-1.5502176909e-01,-1.5962076177e-01,-1.6435619164e-01,-1.6923210634e-01,-1.7425267360e-01,-1.7942218479e-01,-1.8474505860e-01,-1.9022584480e-01,
-6.1273379238e-02,-6.3068718126e-02,-6.4916661289e-02,-6.6818750058e-02,-6.8776570924e-02,-7.0791756864e-02,-7.2865988702e-02,-7.5000996511e-02,-7.7198561054e-02,-7.9460515274e-02,-8.1788745819e-02,-8.4185194615e-02,-8.6651860491e-02,-8.9190800840e-02,-9.1804133337e-02,-9.4494037708e-02,-9.7262757545e-02,-1.0011260218e-01,-1.0304594860e-01,-1.0606524346e-01,-1.0917300508e-01,-1.1237182557e-01,-1.1566437302e-01,-1.1905339366e-01,-1.2254171420e-01,-1.2613224417e-01,-1.2982797837e-01,-1.3363199932e-01,-1.3754747988e-01,-1.4157768586e-01,-1.4572597878e-01,-1.4999581863e-01,-1.5439076680e-01,-1.5891448903e-01,-1.6357075845e-01,-1.6836345876e-01,-1.7329658744e-01,-1.7837425913e-01,-1.8360070898e-01,-1.8898029628e-01,-1.9451750802e-01,-2.0021696267e-01,-2.0608341404e-01,-2.1212175519e-01,-2.1833702258e-01,
-6.9972751355e-02,-7.1997814283e-02,-7.4081484023e-02,-7.6225456698e-02,-7.8431477521e-02,-8.0701342211e-02,-8.3036898455e-02,-8.5440047416e-02,-8.7912745276e-02,-9.0457004833e-02,-9.3074897134e-02,-9.5768553166e-02,-9.8540165585e-02,-1.0139199051e-01,-1.0432634934e-01,-1.0734563068e-01,-1.1045229225e-01,-1.1364886288e-01,-1.1693794463e-01,-1.2032221482e-01,-1.2380442828e-01,-1.2738741956e-01,-1.3107410525e-01,-1.3486748633e-01,-1.3877065065e-01,-1.4278677543e-01,-1.4691912981e-01,-1.5117107756e-01,-1.5554607982e-01,-1.6004769786e-01,-1.6467959604e-01,-1.6944554476e-01,-1.7434942355e-01,-1.7939522419e-01,-1.8458705403e-01,-1.8992913924e-01,-1.9542582832e-01,-2.0108159564e-01,-2.0690104503e-01,-2.1288891356e-01,-2.1905007542e-01,-2.2538954583e-01,-2.3191248519e-01,-2.3862420321e-01,-2.4553016329e-01,
-7.8650570286e-02,-8.0898989030e-02,-8.3211684318e-02,-8.5590493653e-02,-8.8037307065e-02,-9.0554068618e-02,-9.3142777950e-02,-9.5805491864e-02,-9.8544325962e-02,-1.0136145633e-01,-1.0425912124e-01,-1.0723962299e-01,-1.1030532967e-01,-1.1345867707e-01,-1.1670217060e-01,-1.2003838732e-01,-1.2346997795e-01,-1.2699966899e-01,-1.3063026487e-01,-1.3436465020e-01,-1.3820579206e-01,-1.4215674235e-01,-1.4622064021e-01,-1.5040071452e-01,-1.5470028647e-01,-1.5912277219e-01,-1.6367168547e-01,-1.6835064055e-01,-1.7316335499e-01,-1.7811365264e-01,-1.8320546665e-01,-1.8844284260e-01,-1.9382994174e-01,-1.9937104427e-01,-2.0507055276e-01,-2.1093299562e-01,-2.1696303075e-01,-2.2316544916e-01,-2.2954517885e-01,-2.3610728871e-01,-2.4285699252e-01,-2.4979965310e-01,-2.5694078661e-01,-2.6428606686e-01,-2.7184132990e-01,
-8.7304163066e-02,-8.9769675648e-02,-9.2304815520e-02,-9.4911548991e-02,-9.7591897900e-02,-1.0034794118e-01,-1.0318181649e-01,-1.0609572182e-01,-1.0909191728e-01,-1.1217272678e-01,-1.1534053985e-01,-1.1859781353e-01,-1.2194707422e-01,-1.2539091968e-01,-1.2893202104e-01,-1.3257312484e-01,-1.3631705521e-01,-1.4016671602e-01,-1.4412509314e-01,-1.4819525678e-01,-1.5238036385e-01,-1.5668366041e-01,-1.6110848418e-01,-1.6565826716e-01,-1.7033653825e-01,-1.7514692602e-01,-1.8009316151e-01,-1.8517908112e-01,-1.9040862962e-01,-1.9578586314e-01,-2.0131495238e-01,-2.0700018583e-01,-2.1284597307e-01,-2.1885684823e-01,-2.2503747346e-01,-2.3139264259e-01,-2.3792728483e-01,-2.4464646858e-01,-2.5155540540e-01,-2.5865945400e-01,-2.6596412443e-01,-2.7347508235e-01,-2.8119815342e-01,-2.8913932783e-01,-2.9730476491e-01,
-9.5930864193e-02,-9.8607314716e-02,-1.0135843763e-01,-1.0418631629e-01,-1.0709309216e-01,-1.1008096644e-01,-1.1315220178e-01,-1.1630912393e-01,-1.1955412352e-01,-1.2288965791e-01,-1.2631825299e-01,-1.2984250514e-01,-1.3346508317e-01,-1.3718873035e-01,-1.4101626648e-01,-1.4495059005e-01,-1.4899468041e-01,-1.5315160001e-01,-1.5742449678e-01,-1.6181660646e-01,-1.6633125505e-01,-1.7097186137e-01,-1.7574193961e-01,-1.8064510201e-01,-1.8568506158e-01,-1.9086563495e-01,-1.9619074520e-01,-2.0166442489e-01,-2.0729081906e-01,-2.1307418843e-01,-2.1901891256e-01,-2.2512949321e-01,-2.3141055776e-01,-2.3786686265e-01,-2.4450329707e-01,-2.5132488659e-01,-2.5833679698e-01,-2.6554433818e-01,-2.7295296822e-01,-2.8056829746e-01,-2.8839609274e-01,-2.9644228183e-01,-3.0471295788e-01,-3.1321438401e-01,-3.2195299810e-01,
-1.0452801645e-01,-1.0740935493e-01,-1.1037011816e-01,-1.1341249550e-01,-1.1653873666e-01,-1.1975115337e-01,-1.2305212108e-01,-1.2644408070e-01,-1.2992954047e-01,-1.3351107772e-01,-1.3719134086e-01,-1.4097305129e-01,-1.4485900542e-01,-1.4885207676e-01,-1.5295521802e-01,-1.5717146330e-01,-1.6150393033e-01,-1.6595582280e-01,-1.7053043270e-01,-1.7523114275e-01,-1.8006142895e-01,-1.8502486308e-01,-1.9012511539e-01,-1.9536595732e-01,-2.0075126425e-01,-2.0628501838e-01,-2.1197131170e-01,-2.1781434898e-01,-2.2381845092e-01,-2.2998805728e-01,-2.3632773024e-01,-2.4284215773e-01,-2.4953615689e-01,-2.5641467765e-01,-2.6348280640e-01,-2.7074576972e-01,-2.7820893827e-01,-2.8587783075e-01,-2.9375811800e-01,-3.0185562715e-01,-3.1017634598e-01,-3.1872642730e-01,-3.2751219356e-01,-3.3654014146e-01,-3.4581694679e-01,
-1.1309297172e-01,-1.1617325392e-01,-1.1933743292e-01,-1.2258779379e-01,-1.2592668385e-01,-1.2935651434e-01,-1.3287976218e-01,-1.3649897176e-01,-1.4021675675e-01,-1.4403580203e-01,-1.4795886560e-01,-1.5198878057e-01,-1.5612845723e-01,-1.6038088513e-01,-1.6474913523e-01,-1.6923636216e-01,-1.7384580646e-01,-1.7858079693e-01,-1.8344475304e-01,-1.8844118737e-01,-1.9357370822e-01,-1.9884602213e-01,-2.0426193661e-01,-2.0982536285e-01,-2.1554031861e-01,-2.2141093105e-01,-2.2744143975e-01,-2.3363619976e-01,-2.3999968474e-01,-2.4653649022e-01,-2.5325133687e-01,-2.6014907396e-01,-2.6723468281e-01,-2.7451328045e-01,-2.8199012324e-01,-2.8967061076e-01,-2.9756028960e-01,-3.0566485746e-01,-3.1399016720e-01,-3.2254223112e-01,-3.3132722525e-01,-3.4035149386e-01,-3.4962155399e-01,-3.5914410020e-01,-3.6892600938e-01,
-1.2162309180e-01,-1.2489647903e-01,-1.2825796684e-01,-1.3170992637e-01,-1.3525479261e-01,-1.3889506605e-01,-1.4263331452e-01,-1.4647217492e-01,-1.5041435514e-01,-1.5446263596e-01,-1.5861987299e-01,-1.6288899870e-01,-1.6727302447e-01,-1.7177504275e-01,-1.7639822922e-01,-1.8114584501e-01,-1.8602123905e-01,-1.9102785037e-01,-1.9616921060e-01,-2.0144894638e-01,-2.0687078198e-01,-2.1243854191e-01,-2.1815615360e-01,-2.2402765018e-01,-2.3005717335e-01,-2.3624897627e-01,-2.4260742656e-01,-2.4913700939e-01,-2.5584233068e-01,-2.6272812026e-01,-2.6979923531e-01,-2.7706066371e-01,-2.8451752759e-01,-2.9217508693e-01,-3.0003874329e-01,-3.0811404361e-01,-3.1640668411e-01,-3.2492251432e-01,-3.3366754123e-01,-3.4264793347e-01,-3.5187002571e-01,-3.6134032311e-01,-3.7106550591e-01,-3.8105243415e-01,-3.9130815249e-01,
-1.3011574922e-01,-1.3357650817e-01,-1.3712931479e-01,-1.4077661734e-01,-1.4452092916e-01,-1.4836483046e-01,-1.5231097009e-01,-1.5636206733e-01,-1.6052091379e-01,-1.6479037534e-01,-1.6917339407e-01,-1.7367299031e-01,-1.7829226476e-01,-1.8303440054e-01,-1.8790266547e-01,-1.9290041428e-01,-1.9803109091e-01,-2.0329823093e-01,-2.0870546391e-01,-2.1425651600e-01,-2.1995521242e-01,-2.2580548015e-01,-2.3181135062e-01,-2.3797696247e-01,-2.4430656443e-01,-2.5080451824e-01,-2.5747530164e-01,-2.6432351148e-01,-2.7135386685e-01,-2.7857121239e-01,-2.8598052157e-01,-2.9358690016e-01,-3.0139558971e-01,-3.0941197119e-01,-3.1764156871e-01,-3.2609005329e-01,-3.3476324678e-01,-3.4366712589e-01,-3.5280782628e-01,-3.6219164683e-01,-3.7182505392e-01,-3.8171468596e-01,-3.9186735788e-01,-4.0229006591e-01,-4.1298999235e-01,
-1.3856832806e-01,-1.4221083055e-01,-1.4594908236e-01,-1.4978560044e-01,-1.5372296787e-01,-1.5776383566e-01,-1.6191092447e-01,-1.6616702652e-01,-1.7053500740e-01,-1.7501780803e-01,-1.7961844664e-01,-1.8434002081e-01,-1.8918570953e-01,-1.9415877536e-01,-1.9926256663e-01,-2.0450051966e-01,-2.0987616113e-01,-2.1539311042e-01,-2.2105508204e-01,-2.2686588814e-01,-2.3282944109e-01,-2.3894975610e-01,-2.4523095392e-01,-2.5167726364e-01,-2.5829302549e-01,-2.6508269381e-01,-2.7205084003e-01,-2.7920215574e-01,-2.8654145586e-01,-2.9407368187e-01,-3.0180390516e-01,-3.0973733043e-01,-3.1787929918e-01,-3.2623529332e-01,-3.3481093888e-01,-3.4361200976e-01,-3.5264443165e-01,-3.6191428600e-01,-3.7142781413e-01,-3.8119142141e-01,-3.9121168159e-01,-4.0149534124e-01,-4.1204932424e-01,-4.2288073650e-01,-4.3399687073e-01,
-1.4697822473e-01,-1.5079694751e-01,-1.5471488664e-01,-1.5873461992e-01,-1.6285879213e-01,-1.6709011673e-01,-1.7143137773e-01,-1.7588543144e-01,-1.8045520839e-01,-1.8514371525e-01,-1.8995403681e-01,-1.9488933800e-01,-1.9995286599e-01,-2.0514795230e-01,-2.1047801504e-01,-2.1594656109e-01,-2.2155718847e-01,-2.2731358867e-01,-2.3321954910e-01,-2.3927895556e-01,-2.4549579482e-01,-2.5187415723e-01,-2.5841823941e-01,-2.6513234702e-01,-2.7202089759e-01,-2.7908842341e-01,-2.8633957453e-01,-2.9377912184e-01,-3.0141196015e-01,-3.0924311146e-01,-3.1727772827e-01,-3.2552109690e-01,-3.3397864107e-01,-3.4265592539e-01,-3.5155865904e-01,-3.6069269956e-01,-3.7006405665e-01,-3.7967889616e-01,-3.8954354415e-01,-3.9966449103e-01,-4.1004839585e-01,-4.2070209066e-01,-4.3163258502e-01,-4.4284707062e-01,-4.5435292599e-01,
-1.5534284878e-01,-1.5933237328e-01,-1.6342435699e-01,-1.6762143128e-01,-1.7192629508e-01,-1.7634171665e-01,-1.8087053536e-01,-1.8551566345e-01,-1.9028008802e-01,-1.9516687282e-01,-2.0017916033e-01,-2.0532017371e-01,-2.1059321891e-01,-2.1600168678e-01,-2.2154905525e-01,-2.2723889157e-01,-2.3307485462e-01,-2.3906069722e-01,-2.4520026860e-01,-2.5149751682e-01,-2.5795649136e-01,-2.6458134567e-01,-2.7137633990e-01,-2.7834584358e-01,-2.8549433848e-01,-2.9282642146e-01,-3.0034680744e-01,-3.0806033243e-01,-3.1597195664e-01,-3.2408676767e-01,-3.3240998377e-01,-3.4094695720e-01,-3.4970317771e-01,-3.5868427601e-01,-3.6789602742e-01,-3.7734435559e-01,-3.8703533630e-01,-3.9697520137e-01,-4.0717034266e-01,-4.1762731619e-01,-4.2835284634e-01,-4.3935383022e-01,-4.5063734203e-01,-4.6221063768e-01,-4.7408115942e-01,
-1.6365962373e-01,-1.6781463579e-01,-1.7207513584e-01,-1.7644380202e-01,-1.8092338047e-01,-1.8551668705e-01,-1.9022660911e-01,-1.9505610728e-01,-2.0000821739e-01,-2.0508605232e-01,-2.1029280399e-01,-2.1563174536e-01,-2.2110623247e-01,-2.2671970659e-01,-2.3247569632e-01,-2.3837781987e-01,-2.4442978732e-01,-2.5063540291e-01,-2.5699856749e-01,-2.6352328092e-01,-2.7021364464e-01,-2.7707386419e-01,-2.8410825190e-01,-2.9132122957e-01,-2.9871733127e-01,-3.0630120617e-01,-3.1407762148e-01,-3.2205146544e-01,-3.3022775041e-01,-3.3861161597e-01,-3.4720833222e-01,-3.5602330302e-01,-3.6506206947e-01,-3.7433031331e-01,-3.8383386054e-01,-3.9357868508e-01,-4.0357091250e-01,-4.1381682391e-01,-4.2432285987e-01,-4.3509562445e-01,-4.4614188939e-01,-4.5746859837e-01,-4.6908287131e-01,-4.8099200895e-01,-4.9320349734e-01,
-1.7192598783e-01,-1.7624127739e-01,-1.8066487940e-01,-1.8519951246e-01,-1.8984796341e-01,-1.9461308907e-01,-1.9949781791e-01,-2.0450515195e-01,-2.0963816854e-01,-2.1490002227e-01,-2.2029394691e-01,-2.2582325741e-01,-2.3149135191e-01,-2.3730171383e-01,-2.4325791407e-01,-2.4936361310e-01,-2.5562256330e-01,-2.6203861124e-01,-2.6861570000e-01,-2.7535787168e-01,-2.8226926981e-01,-2.8935414190e-01,-2.9661684211e-01,-3.0406183387e-01,-3.1169369264e-01,-3.1951710872e-01,-3.2753689015e-01,-3.3575796563e-01,-3.4418538758e-01,-3.5282433524e-01,-3.6168011783e-01,-3.7075817786e-01,-3.8006409440e-01,-3.8960358660e-01,-3.9938251712e-01,-4.0940689580e-01,-4.1968288331e-01,-4.3021679496e-01,-4.4101510456e-01,-4.5208444841e-01,-4.6343162940e-01,-4.7506362116e-01,-4.8698757234e-01,-4.9921081103e-01,-5.1174084927e-01,
-1.8013939484e-01,-1.8460985566e-01,-1.8919125845e-01,-1.9388635643e-01,-1.9869797113e-01,-2.0362899411e-01,-2.0868238868e-01,-2.1386119170e-01,-2.1916851539e-01,-2.2460754921e-01,-2.3018156177e-01,-2.3589390278e-01,-2.4174800511e-01,-2.4774738679e-01,-2.5389565317e-01,-2.6019649908e-01,-2.6665371104e-01,-2.7327116953e-01,-2.8005285134e-01,-2.8700283194e-01,-2.9412528795e-01,-3.0142449963e-01,-3.0890485348e-01,-3.1657084484e-01,-3.2442708062e-01,-3.3247828205e-01,-3.4072928752e-01,-3.4918505552e-01,-3.5785066757e-01,-3.6673133129e-01,-3.7583238356e-01,-3.8515929368e-01,-3.9471766670e-01,-4.0451324676e-01,-4.1455192055e-01,-4.2483972084e-01,-4.3538283012e-01,-4.4618758433e-01,-4.5726047660e-01,-4.6860816125e-01,-4.8023745770e-01,-4.9215535462e-01,-5.0436901411e-01,-5.1688577603e-01,-5.2971316235e-01,
