2, 
0, 80, 100, 
-0.4901,-0.4982,-0.5063,-0.5146,-0.5231,-0.5317,-0.5404,-0.5492,-0.5582,-0.5674,-0.5767,-0.5861,-0.5957,-0.6055,-0.6154,-0.6255,-0.6358,-0.6462,-0.6568,-0.6675,-0.6785,-0.6896,-0.7009,-0.7124,-0.7241,-0.7359,-0.7480,-0.7602,-0.7727,-0.7854,-0.7982,-0.8113,-0.8246,-0.8381,-0.8519,-0.8658,-0.8800,-0.8945,-0.9091,-0.9240,-0.9392,-0.9546,-0.9702,-0.9861,-1.0023,-1.0187,-1.0354,-1.0524,-1.0696,-1.0871,-1.1050,-1.1231,-1.1415,-1.1602,-1.1792,-1.1985,-1.2182,-1.2381,-1.2584,-1.2790,-1.3000,-1.3213,-1.3430,-1.3650,-1.3874,-1.4101,-1.4332,-1.4567,-1.4806,-1.5048,-1.5295,-1.5546,-1.5800,-1.6059,-1.6323,-1.6590,-1.6862,-1.7138,-1.7419,-1.7705,-1.7995,-1.8290,-1.8590,-1.8894,-1.9204,-1.9519,-1.9839,-2.0164,-2.0494,-2.0830,-2.1172,-2.1519,-2.1871,-2.2230,-2.2594,-2.2964,-2.3341,-2.3723,-2.4112,-2.4507,
-0.4881,-0.4961,-0.5042,-0.5125,-0.5209,-0.5294,-0.5381,-0.5469,-0.5559,-0.5650,-0.5743,-0.5837,-0.5932,-0.6030,-0.6128,-0.6229,-0.6331,-0.6435,-0.6540,-0.6647,-0.6756,-0.6867,-0.6980,-0.7094,-0.7210,-0.7328,-0.7448,-0.7571,-0.7695,-0.7821,-0.7949,-0.8079,-0.8212,-0.8346,-0.8483,-0.8622,-0.8763,-0.8907,-0.9053,-0.9201,-0.9352,-0.9505,-0.9661,-0.9820,-0.9980,-1.0144,-1.0310,-1.0479,-1.0651,-1.0826,-1.1003,-1.1183,-1.1367,-1.1553,-1.1742,-1.1935,-1.2130,-1.2329,-1.2531,-1.2737,-1.2945,-1.3158,-1.3373,-1.3592,-1.3815,-1.4042,-1.4272,-1.4506,-1.4743,-1.4985,-1.5231,-1.5480,-1.5734,-1.5992,-1.6254,-1.6520,-1.6791,-1.7066,-1.7346,-1.7630,-1.7919,-1.8213,-1.8512,-1.8815,-1.9123,-1.9437,-1.9755,-2.0079,-2.0408,-2.0743,-2.1083,-2.1428,-2.1779,-2.2136,-2.2499,-2.2868,-2.3243,-2.3624,-2.4011,-2.4404,
-0.4858,-0.4938,-0.5019,-0.5101,-0.5185,-0.5270,-0.5356,-0.5444,-0.5533,-0.5624,-0.5716,-0.5810,-0.5905,-0.6002,-0.6100,-0.6200,-0.6302,-0.6405,-0.6510,-0.6617,-0.6725,-0.6835,-0.6947,-0.7061,-0.7177,-0.7295,-0.7414,-0.7536,-0.7659,-0.7785,-0.7912,-0.8042,-0.8174,-0.8308,-0.8444,-0.8582,-0.8723,-0.8866,-0.9011,-0.9159,-0.9309,-0.9462,-0.9617,-0.9774,-0.9934,-1.0097,-1.0263,-1.0431,-1.0602,-1.0776,-1.0952,-1.1132,-1.1314,-1.1500,-1.1688,-1.1880,-1.2074,-1.2272,-1.2473,-1.2678,-1.2886,-1.3097,-1.3312,-1.3530,-1.3751,-1.3977,-1.4206,-1.4439,-1.4675,-1.4916,-1.5160,-1.5409,-1.5661,-1.5918,-1.6179,-1.6444,-1.6714,-1.6988,-1.7266,-1.7549,-1.7837,-1.8129,-1.8426,-1.8728,-1.9035,-1.9347,-1.9664,-1.9986,-2.0314,-2.0647,-2.0985,-2.1329,-2.1679,-2.2034,-2.2395,-2.2762,-2.3135,-2.3515,-2.3900,-2.4292,
-0.4834,-0.4913,-0.4994,-0.5075,-0.5159,-0.5243,-0.5329,-0.5417,-0.5505,-0.5596,-0.5687,-0.5780,-0.5875,-0.5971,-0.6069,-0.6169,-0.6270,-0.6373,-0.6477,-0.6583,-0.6691,-0.6801,-0.6912,-0.7026,-0.7141,-0.7258,-0.7377,-0.7498,-0.7621,-0.7745,-0.7872,-0.8001,-0.8133,-0.8266,-0.8401,-0.8539,-0.8679,-0.8821,-0.8966,-0.9113,-0.9262,-0.9414,-0.9568,-0.9725,-0.9884,-1.0046,-1.0211,-1.0378,-1.0549,-1.0721,-1.0897,-1.1076,-1.1257,-1.1442,-1.1629,-1.1820,-1.2014,-1.2211,-1.2411,-1.2614,-1.2821,-1.3031,-1.3245,-1.3462,-1.3682,-1.3906,-1.4134,-1.4366,-1.4602,-1.4841,-1.5084,-1.5331,-1.5583,-1.5838,-1.6098,-1.6361,-1.6630,-1.6902,-1.7179,-1.7461,-1.7747,-1.8038,-1.8333,-1.8634,-1.8939,-1.9250,-1.9565,-1.9886,-2.0212,-2.0543,-2.0880,-2.1222,-2.1570,-2.1923,-2.2283,-2.2648,-2.3019,-2.3396,-2.3780,-2.4169,
-0.4808,-0.4886,-0.4966,-0.5048,-0.5131,-0.5215,-0.5300,-0.5387,-0.5475,-0.5565,-0.5656,-0.5749,-0.5843,-0.5939,-0.6036,-0.6135,-0.6236,-0.6338,-0.6442,-0.6547,-0.6655,-0.6764,-0.6875,-0.6987,-0.7102,-0.7218,-0.7337,-0.7457,-0.7579,-0.7703,-0.7829,-0.7958,-0.8088,-0.8221,-0.8355,-0.8492,-0.8632,-0.8773,-0.8917,-0.9063,-0.9212,-0.9363,-0.9516,-0.9672,-0.9830,-0.9992,-1.0155,-1.0322,-1.0491,-1.0663,-1.0838,-1.1015,-1.1196,-1.1379,-1.1566,-1.1755,-1.1948,-1.2144,-1.2343,-1.2545,-1.2751,-1.2960,-1.3172,-1.3388,-1.3608,-1.3831,-1.4057,-1.4288,-1.4522,-1.4760,-1.5002,-1.5248,-1.5498,-1.5752,-1.6010,-1.6272,-1.6539,-1.6810,-1.7085,-1.7365,-1.7650,-1.7939,-1.8233,-1.8532,-1.8836,-1.9145,-1.9458,-1.9777,-2.0101,-2.0431,-2.0766,-2.1106,-2.1452,-2.1804,-2.2161,-2.2524,-2.2893,-2.3269,-2.3650,-2.4038,
-0.4779,-0.4858,-0.4937,-0.5018,-0.5100,-0.5184,-0.5269,-0.5355,-0.5443,-0.5532,-0.5623,-0.5715,-0.5809,-0.5904,-0.6001,-0.6099,-0.6199,-0.6301,-0.6404,-0.6509,-0.6616,-0.6724,-0.6834,-0.6946,-0.7060,-0.7176,-0.7293,-0.7413,-0.7534,-0.7658,-0.7783,-0.7911,-0.8041,-0.8172,-0.8306,-0.8442,-0.8581,-0.8722,-0.8864,-0.9010,-0.9157,-0.9307,-0.9460,-0.9615,-0.9773,-0.9933,-1.0096,-1.0261,-1.0429,-1.0600,-1.0774,-1.0951,-1.1130,-1.1312,-1.1498,-1.1686,-1.1878,-1.2073,-1.2270,-1.2471,-1.2676,-1.2884,-1.3095,-1.3309,-1.3528,-1.3749,-1.3975,-1.4204,-1.4436,-1.4673,-1.4914,-1.5158,-1.5406,-1.5659,-1.5916,-1.6176,-1.6442,-1.6711,-1.6985,-1.7263,-1.7546,-1.7834,-1.8126,-1.8423,-1.8725,-1.9032,-1.9344,-1.9661,-1.9983,-2.0311,-2.0644,-2.0982,-2.1326,-2.1675,-2.2031,-2.2392,-2.2759,-2.3132,-2.3511,-2.3896,
-0.4749,-0.4827,-0.4906,-0.4986,-0.5068,-0.5151,-0.5236,-0.5321,-0.5409,-0.5497,-0.5587,-0.5679,-0.5772,-0.5867,-0.5963,-0.6061,-0.6160,-0.6261,-0.6364,-0.6468,-0.6574,-0.6682,-0.6791,-0.6902,-0.7016,-0.7130,-0.7247,-0.7366,-0.7487,-0.7610,-0.7734,-0.7861,-0.7990,-0.8121,-0.8254,-0.8389,-0.8527,-0.8666,-0.8809,-0.8953,-0.9100,-0.9249,-0.9400,-0.9554,-0.9711,-0.9870,-1.0032,-1.0196,-1.0363,-1.0533,-1.0706,-1.0881,-1.1060,-1.1241,-1.1425,-1.1613,-1.1803,-1.1996,-1.2193,-1.2393,-1.2596,-1.2802,-1.3012,-1.3225,-1.3442,-1.3663,-1.3886,-1.4114,-1.4345,-1.4580,-1.4819,-1.5062,-1.5309,-1.5560,-1.5815,-1.6074,-1.6338,-1.6606,-1.6878,-1.7154,-1.7436,-1.7721,-1.8012,-1.8307,-1.8607,-1.8912,-1.9222,-1.9537,-1.9857,-2.0183,-2.0513,-2.0850,-2.1191,-2.1539,-2.1892,-2.2251,-2.2615,-2.2986,-2.3363,-2.3746,
-0.4717,-0.4794,-0.4873,-0.4953,-0.5034,-0.5117,-0.5200,-0.5286,-0.5372,-0.5460,-0.5550,-0.5641,-0.5733,-0.5827,-0.5923,-0.6020,-0.6118,-0.6219,-0.6321,-0.6424,-0.6529,-0.6636,-0.6745,-0.6856,-0.6968,-0.7082,-0.7198,-0.7316,-0.7436,-0.7558,-0.7682,-0.7808,-0.7936,-0.8066,-0.8198,-0.8333,-0.8469,-0.8608,-0.8749,-0.8892,-0.9038,-0.9186,-0.9337,-0.9490,-0.9646,-0.9804,-0.9964,-1.0128,-1.0294,-1.0462,-1.0634,-1.0808,-1.0985,-1.1165,-1.1348,-1.1534,-1.1723,-1.1915,-1.2111,-1.2309,-1.2511,-1.2716,-1.2924,-1.3136,-1.3352,-1.3570,-1.3793,-1.4019,-1.4249,-1.4482,-1.4720,-1.4961,-1.5206,-1.5455,-1.5708,-1.5966,-1.6228,-1.6494,-1.6764,-1.7039,-1.7318,-1.7602,-1.7890,-1.8183,-1.8482,-1.8784,-1.9092,-1.9405,-1.9723,-2.0047,-2.0375,-2.0709,-2.1048,-2.1393,-2.1744,-2.2100,-2.2463,-2.2831,-2.3205,-2.3585,
-0.4683,-0.4760,-0.4838,-0.4917,-0.4998,-0.5080,-0.5163,-0.5248,-0.5334,-0.5421,-0.5510,-0.5600,-0.5692,-0.5785,-0.5880,-0.5976,-0.6074,-0.6174,-0.6275,-0.6378,-0.6483,-0.6589,-0.6697,-0.6807,-0.6918,-0.7031,-0.7147,-0.7264,-0.7383,-0.7504,-0.7627,-0.7752,-0.7879,-0.8008,-0.8139,-0.8273,-0.8408,-0.8546,-0.8686,-0.8829,-0.8973,-0.9120,-0.9270,-0.9422,-0.9576,-0.9733,-0.9893,-1.0055,-1.0220,-1.0387,-1.0557,-1.0730,-1.0906,-1.1085,-1.1267,-1.1451,-1.1639,-1.1830,-1.2024,-1.2221,-1.2421,-1.2625,-1.2832,-1.3042,-1.3256,-1.3473,-1.3694,-1.3918,-1.4146,-1.4378,-1.4614,-1.4853,-1.5097,-1.5344,-1.5596,-1.5851,-1.6111,-1.6375,-1.6643,-1.6916,-1.7193,-1.7475,-1.7762,-1.8053,-1.8349,-1.8649,-1.8955,-1.9266,-1.9582,-1.9902,-2.0229,-2.0560,-2.0897,-2.1240,-2.1588,-2.1942,-2.2301,-2.2667,-2.3038,-2.3416,
-0.4647,-0.4724,-0.4801,-0.4880,-0.4960,-0.5041,-0.5124,-0.5208,-0.5293,-0.5380,-0.5468,-0.5557,-0.5649,-0.5741,-0.5835,-0.5931,-0.6028,-0.6127,-0.6227,-0.6329,-0.6433,-0.6538,-0.6646,-0.6755,-0.6865,-0.6978,-0.7092,-0.7208,-0.7327,-0.7447,-0.7569,-0.7693,-0.7819,-0.7947,-0.8077,-0.8210,-0.8344,-0.8481,-0.8620,-0.8761,-0.8905,-0.9051,-0.9199,-0.9350,-0.9503,-0.9659,-0.9817,-0.9978,-1.0142,-1.0308,-1.0477,-1.0648,-1.0823,-1.1000,-1.1181,-1.1364,-1.1550,-1.1739,-1.1932,-1.2127,-1.2326,-1.2528,-1.2734,-1.2942,-1.3154,-1.3370,-1.3589,-1.3812,-1.4038,-1.4268,-1.4502,-1.4740,-1.4981,-1.5227,-1.5477,-1.5730,-1.5988,-1.6250,-1.6516,-1.6787,-1.7062,-1.7342,-1.7626,-1.7915,-1.8209,-1.8507,-1.8810,-1.9119,-1.9432,-1.9751,-2.0074,-2.0403,-2.0738,-2.1078,-2.1423,-2.1774,-2.2131,-2.2494,-2.2862,-2.3237,
-0.4610,-0.4685,-0.4762,-0.4840,-0.4920,-0.5000,-0.5082,-0.5165,-0.5250,-0.5336,-0.5424,-0.5512,-0.5603,-0.5695,-0.5788,-0.5883,-0.5979,-0.6077,-0.6177,-0.6278,-0.6381,-0.6486,-0.6592,-0.6700,-0.6810,-0.6921,-0.7035,-0.7150,-0.7267,-0.7386,-0.7507,-0.7631,-0.7756,-0.7883,-0.8012,-0.8143,-0.8277,-0.8412,-0.8550,-0.8690,-0.8833,-0.8978,-0.9125,-0.9274,-0.9426,-0.9581,-0.9738,-0.9897,-1.0060,-1.0224,-1.0392,-1.0562,-1.0735,-1.0911,-1.1090,-1.1272,-1.1457,-1.1645,-1.1835,-1.2029,-1.2227,-1.2427,-1.2631,-1.2838,-1.3048,-1.3262,-1.3479,-1.3700,-1.3925,-1.4153,-1.4385,-1.4621,-1.4860,-1.5104,-1.5351,-1.5603,-1.5859,-1.6119,-1.6383,-1.6651,-1.6924,-1.7202,-1.7484,-1.7770,-1.8061,-1.8357,-1.8658,-1.8964,-1.9275,-1.9591,-1.9912,-2.0238,-2.0570,-2.0907,-2.1250,-2.1598,-2.1952,-2.2312,-2.2677,-2.3049,
-0.4570,-0.4645,-0.4721,-0.4799,-0.4877,-0.4957,-0.5039,-0.5121,-0.5205,-0.5291,-0.5377,-0.5465,-0.5555,-0.5646,-0.5739,-0.5833,-0.5928,-0.6025,-0.6124,-0.6224,-0.6326,-0.6430,-0.6536,-0.6643,-0.6752,-0.6862,-0.6975,-0.7089,-0.7205,-0.7323,-0.7443,-0.7565,-0.7689,-0.7815,-0.7943,-0.8074,-0.8206,-0.8340,-0.8477,-0.8616,-0.8757,-0.8901,-0.9047,-0.9195,-0.9346,-0.9499,-0.9655,-0.9813,-0.9974,-1.0137,-1.0303,-1.0472,-1.0644,-1.0818,-1.0995,-1.1176,-1.1359,-1.1545,-1.1734,-1.1927,-1.2122,-1.2321,-1.2523,-1.2728,-1.2936,-1.3148,-1.3364,-1.3583,-1.3806,-1.4032,-1.4262,-1.4496,-1.4733,-1.4975,-1.5220,-1.5470,-1.5723,-1.5981,-1.6243,-1.6509,-1.6780,-1.7055,-1.7334,-1.7618,-1.7907,-1.8200,-1.8499,-1.8802,-1.9110,-1.9423,-1.9742,-2.0065,-2.0394,-2.0728,-2.1068,-2.1413,-2.1764,-2.2121,-2.2484,-2.2852,
-0.4529,-0.4603,-0.4679,-0.4756,-0.4834,-0.4913,-0.4993,-0.5075,-0.5158,-0.5243,-0.5329,-0.5416,-0.5505,-0.5595,-0.5687,-0.5780,-0.5875,-0.5971,-0.6069,-0.6168,-0.6269,-0.6372,-0.6477,-0.6583,-0.6691,-0.6800,-0.6912,-0.7025,-0.7140,-0.7257,-0.7376,-0.7497,-0.7620,-0.7745,-0.7872,-0.8001,-0.8132,-0.8265,-0.8401,-0.8538,-0.8678,-0.8821,-0.8965,-0.9112,-0.9261,-0.9413,-0.9567,-0.9724,-0.9884,-1.0046,-1.0210,-1.0378,-1.0548,-1.0721,-1.0896,-1.1075,-1.1256,-1.1441,-1.1628,-1.1819,-1.2013,-1.2210,-1.2410,-1.2613,-1.2820,-1.3030,-1.3243,-1.3461,-1.3681,-1.3905,-1.4133,-1.4365,-1.4600,-1.4840,-1.5083,-1.5330,-1.5581,-1.5837,-1.6096,-1.6360,-1.6628,-1.6901,-1.7178,-1.7459,-1.7745,-1.8036,-1.8332,-1.8632,-1.8938,-1.9248,-1.9564,-1.9884,-2.0210,-2.0541,-2.0878,-2.1220,-2.1568,-2.1922,-2.2281,-2.2646,
