4, 
0, 79, 99, 
 4.9679, 5.0284, 5.0209, 5.0179, 5.0126, 5.0066, 4.9996, 4.9927, 4.9836, 4.9749, 4.9644, 4.9537, 4.9420, 4.9291, 4.9156, 4.9013, 4.8858, 4.8696, 4.8524, 4.8341, 4.8151, 4.7955, 4.7747, 4.7531, 4.7306, 4.7070, 4.6826, 4.6568, 4.6297, 4.6022, 4.5691, 4.5510, 3.4692, 1.1944, 1.1583, 1.1597, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8891, 4.9537, 4.9487, 4.9479, 4.9446, 4.9400, 4.9342, 4.9278, 4.9196, 4.9110, 4.9014, 4.8908, 4.8794, 4.8673, 4.8543, 4.8409, 4.8265, 4.8115, 4.7959, 4.7793, 4.7621, 4.7443, 4.7252, 4.7053, 4.6845, 4.6621, 4.6388, 4.6139, 4.5877, 4.5614, 4.5298, 4.5168, 3.4341, 1.1844, 1.1581, 1.1597, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8914, 4.9566, 4.9507, 4.9488, 4.9440, 4.9385, 4.9318, 4.9249, 4.9171, 4.9088, 4.9001, 4.8904, 4.8799, 4.8690, 4.8572, 4.8443, 4.8308, 4.8160, 4.8005, 4.7837, 4.7662, 4.7476, 4.7280, 4.7072, 4.6856, 4.6626, 4.6388, 4.6136, 4.5871, 4.5605, 4.5294, 4.5157, 3.5009, 1.1970, 1.1583, 1.1597, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8840, 4.9497, 4.9435, 4.9411, 4.9363, 4.9315, 4.9260, 4.9209, 4.9144, 4.9072, 4.8993, 4.8900, 4.8797, 4.8683, 4.8557, 4.8419, 4.8274, 4.8119, 4.7957, 4.7783, 4.7604, 4.7415, 4.7216, 4.7008, 4.6793, 4.6564, 4.6330, 4.6081, 4.5817, 4.5553, 4.5251, 4.5103, 3.5822, 1.2192, 1.1587, 1.1596, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8774, 4.9439, 4.9375, 4.9346, 4.9305, 4.9264, 4.9219, 4.9169, 4.9105, 4.9031, 4.8949, 4.8852, 4.8746, 4.8628, 4.8500, 4.8364, 4.8217, 4.8060, 4.7899, 4.7727, 4.7549, 4.7362, 4.7170, 4.6965, 4.6758, 4.6534, 4.6304, 4.6063, 4.5806, 4.5550, 4.5259, 4.5115, 3.7234, 1.2504, 1.1589, 1.1595, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8676, 4.9340, 4.9273, 4.9251, 4.9220, 4.9190, 4.9151, 4.9103, 4.9042, 4.8967, 4.8881, 4.8784, 4.8672, 4.8552, 4.8422, 4.8281, 4.8135, 4.7981, 4.7820, 4.7652, 4.7476, 4.7293, 4.7105, 4.6903, 4.6696, 4.6476, 4.6250, 4.6015, 4.5764, 4.5513, 4.5224, 4.5064, 3.8804, 1.2967, 1.1591, 1.1595, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8569, 4.9243, 4.9171, 4.9153, 4.9129, 4.9101, 4.9064, 4.9014, 4.8951, 4.8876, 4.8785, 4.8685, 4.8571, 4.8451, 4.8321, 4.8182, 4.8038, 4.7888, 4.7731, 4.7567, 4.7394, 4.7217, 4.7031, 4.6836, 4.6636, 4.6426, 4.6204, 4.5972, 4.5723, 4.5473, 4.5187, 4.5019, 4.0580, 1.3631, 1.1592, 1.1595, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8398, 4.9080, 4.9020, 4.9024, 4.9008, 4.8985, 4.8953, 4.8902, 4.8837, 4.8760, 4.8666, 4.8566, 4.8451, 4.8331, 4.8205, 4.8070, 4.7932, 4.7786, 4.7631, 4.7474, 4.7307, 4.7135, 4.6959, 4.6770, 4.6578, 4.6374, 4.6162, 4.5937, 4.5701, 4.5460, 4.5193, 4.5031, 4.2264, 1.4541, 1.1593, 1.1595, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8246, 4.8923, 4.8865, 4.8877, 4.8868, 4.8850, 4.8816, 4.8765, 4.8700, 4.8619, 4.8526, 4.8426, 4.8315, 4.8199, 4.8076, 4.7947, 4.7813, 4.7671, 4.7525, 4.7373, 4.7216, 4.7049, 4.6880, 4.6698, 4.6512, 4.6313, 4.6108, 4.5890, 4.5667, 4.5446, 4.5200, 4.5027, 4.3805, 1.5879, 1.1593, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8041, 4.8726, 4.8685, 4.8705, 4.8702, 4.8688, 4.8655, 4.8604, 4.8539, 4.8459, 4.8370, 4.8272, 4.8164, 4.8054, 4.7936, 4.7812, 4.7686, 4.7549, 4.7411, 4.7265, 4.7115, 4.6955, 4.6791, 4.6618, 4.6442, 4.6255, 4.6067, 4.5876, 4.5695, 4.5511, 4.5332, 4.5135, 4.5168, 1.7765, 1.1593, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
