2, 
0, 30, 10, 
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,
1.0000000000e-01,1.0000000000e-01,1.0000000000e-01,1.0000000000e-01,1.0000000000e-01,1.0000000000e-01,1.0000000000e-01,1.0000000000e-01,1.0000000000e-01,1.0000000000e-01,
2.0000000000e-01,2.0000000000e-01,2.0000000000e-01,2.0000000000e-01,2.0000000000e-01,2.0000000000e-01,2.0000000000e-01,2.0000000000e-01,2.0000000000e-01,2.0000000000e-01,
3.0000000000e-01,3.0000000000e-01,3.0000000000e-01,3.0000000000e-01,3.0000000000e-01,3.0000000000e-01,3.0000000000e-01,3.0000000000e-01,3.0000000000e-01,3.0000000000e-01,
4.0000000000e-01,4.0000000000e-01,4.0000000000e-01,4.0000000000e-01,4.0000000000e-01,4.0000000000e-01,4.0000000000e-01,4.0000000000e-01,4.0000000000e-01,4.0000000000e-01,
5.0000000000e-01,5.0000000000e-01,5.0000000000e-01,5.0000000000e-01,5.0000000000e-01,5.0000000000e-01,5.0000000000e-01,5.0000000000e-01,5.0000000000e-01,5.0000000000e-01,
6.0000000000e-01,6.0000000000e-01,6.0000000000e-01,6.0000000000e-01,6.0000000000e-01,6.0000000000e-01,6.0000000000e-01,6.0000000000e-01,6.0000000000e-01,6.0000000000e-01,
7.0000000000e-01,7.0000000000e-01,7.0000000000e-01,7.0000000000e-01,7.0000000000e-01,7.0000000000e-01,7.0000000000e-01,7.0000000000e-01,7.0000000000e-01,7.0000000000e-01,
8.0000000000e-01,8.0000000000e-01,8.0000000000e-01,8.0000000000e-01,8.0000000000e-01,8.0000000000e-01,8.0000000000e-01,8.0000000000e-01,8.0000000000e-01,8.0000000000e-01,
9.0000000000e-01,9.0000000000e-01,9.0000000000e-01,9.0000000000e-01,9.0000000000e-01,9.0000000000e-01,9.0000000000e-01,9.0000000000e-01,9.0000000000e-01,9.0000000000e-01,
1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,
1.1000000000e+00,1.1000000000e+00,1.1000000000e+00,1.1000000000e+00,1.1000000000e+00,1.1000000000e+00,1.1000000000e+00,1.1000000000e+00,1.1000000000e+00,1.1000000000e+00,
1.2000000000e+00,1.2000000000e+00,1.2000000000e+00,1.2000000000e+00,1.2000000000e+00,1.2000000000e+00,1.2000000000e+00,1.2000000000e+00,1.2000000000e+00,1.2000000000e+00,
1.3000000000e+00,1.3000000000e+00,1.3000000000e+00,1.3000000000e+00,1.3000000000e+00,1.3000000000e+00,1.3000000000e+00,1.3000000000e+00,1.3000000000e+00,1.3000000000e+00,
1.4000000000e+00,1.4000000000e+00,1.4000000000e+00,1.4000000000e+00,1.4000000000e+00,1.4000000000e+00,1.4000000000e+00,1.4000000000e+00,1.4000000000e+00,1.4000000000e+00,
1.5000000000e+00,1.5000000000e+00,1.5000000000e+00,1.5000000000e+00,1.5000000000e+00,1.5000000000e+00,1.5000000000e+00,1.5000000000e+00,1.5000000000e+00,1.5000000000e+00,
1.6000000000e+00,1.6000000000e+00,1.6000000000e+00,1.6000000000e+00,1.6000000000e+00,1.6000000000e+00,1.6000000000e+00,1.6000000000e+00,1.6000000000e+00,1.6000000000e+00,
1.7000000000e+00,1.7000000000e+00,1.7000000000e+00,1.7000000000e+00,1.7000000000e+00,1.7000000000e+00,1.7000000000e+00,1.7000000000e+00,1.7000000000e+00,1.7000000000e+00,
1.8000000000e+00,1.8000000000e+00,1.8000000000e+00,1.8000000000e+00,1.8000000000e+00,1.8000000000e+00,1.8000000000e+00,1.8000000000e+00,1.8000000000e+00,1.8000000000e+00,
1.9000000000e+00,1.9000000000e+00,1.9000000000e+00,1.9000000000e+00,1.9000000000e+00,1.9000000000e+00,1.9000000000e+00,1.9000000000e+00,1.9000000000e+00,1.9000000000e+00,
2.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.0000000000e+00,2.0000000000e+00,
2.1111111111e+00,2.1111111111e+00,2.1111111111e+00,2.1111111111e+00,2.1111111111e+00,2.1111111111e+00,2.1111111111e+00,2.1111111111e+00,2.1111111111e+00,2.1111111111e+00,
2.2222222222e+00,2.2222222222e+00,2.2222222222e+00,2.2222222222e+00,2.2222222222e+00,2.2222222222e+00,2.2222222222e+00,2.2222222222e+00,2.2222222222e+00,2.2222222222e+00,
2.3333333333e+00,2.3333333333e+00,2.3333333333e+00,2.3333333333e+00,2.3333333333e+00,2.3333333333e+00,2.3333333333e+00,2.3333333333e+00,2.3333333333e+00,2.3333333333e+00,
2.4444444444e+00,2.4444444444e+00,2.4444444444e+00,2.4444444444e+00,2.4444444444e+00,2.4444444444e+00,2.4444444444e+00,2.4444444444e+00,2.4444444444e+00,2.4444444444e+00,
2.5555555556e+00,2.5555555556e+00,2.5555555556e+00,2.5555555556e+00,2.5555555556e+00,2.5555555556e+00,2.5555555556e+00,2.5555555556e+00,2.5555555556e+00,2.5555555556e+00,
2.6666666667e+00,2.6666666667e+00,2.6666666667e+00,2.6666666667e+00,2.6666666667e+00,2.6666666667e+00,2.6666666667e+00,2.6666666667e+00,2.6666666667e+00,2.6666666667e+00,
2.7777777778e+00,2.7777777778e+00,2.7777777778e+00,2.7777777778e+00,2.7777777778e+00,2.7777777778e+00,2.7777777778e+00,2.7777777778e+00,2.7777777778e+00,2.7777777778e+00,
2.8888888889e+00,2.8888888889e+00,2.8888888889e+00,2.8888888889e+00,2.8888888889e+00,2.8888888889e+00,2.8888888889e+00,2.8888888889e+00,2.8888888889e+00,2.8888888889e+00,
3.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.0000000000e+00,3.0000000000e+00,
1, 30, 10, 
0.0000000000e+00,1.1111111111e-01,2.2222222222e-01,3.3333333333e-01,4.4444444444e-01,5.5555555556e-01,6.6666666667e-01,7.7777777778e-01,8.8888888889e-01,1.0000000000e+00,
0.0000000000e+00,1.1111111111e-01,2.2222222222e-01,3.3333333333e-01,4.4444444444e-01,5.5555555556e-01,6.6666666667e-01,7.7777777778e-01,8.8888888889e-01,1.0000000000e+00,
0.0000000000e+00,1.1111111111e-01,2.2222222222e-01,3.3333333333e-01,4.4444444444e-01,5.5555555556e-01,6.6666666667e-01,7.7777777778e-01,8.8888888889e-01,1.0000000000e+00,
0.0000000000e+00,1.1111111111e-01,2.2222222222e-01,3.3333333333e-01,4.4444444444e-01,5.5555555556e-01,6.6666666667e-01,7.7777777778e-01,8.8888888889e-01,1.0000000000e+00,
0.0000000000e+00,1.1111111111e-01,2.2222222222e-01,3.3333333333e-01,4.4444444444e-01,5.5555555556e-01,6.6666666667e-01,7.7777777778e-01,8.8888888889e-01,1.0000000000e+00,
