 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 0.0032, 
 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 0.0094, 
 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 0.0157, 
 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 0.0219, 
 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 0.0281, 
 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 0.0343, 
 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 0.0406, 
 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 
 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 0.0532, 
 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 0.0594, 
