2, 
0, 90, 45, 
-4.9223266393e-01,-5.0013700126e-01,-5.0816826749e-01,-5.1632850086e-01,-5.2461977233e-01,-5.3304418614e-01,-5.4160388030e-01,-5.5030102717e-01,-5.5913783397e-01,-5.6811654338e-01,-5.7723943411e-01,-5.8650882142e-01,-5.9592705777e-01,-6.0549653342e-01,-6.1521967698e-01,-6.2509895606e-01,-6.3513687791e-01,-6.4533599004e-01,-6.5569888087e-01,-6.6622818037e-01,-6.7692656076e-01,-6.8779673715e-01,-6.9884146828e-01,-7.1006355717e-01,-7.2146585184e-01,-7.3305124608e-01,-7.4482268011e-01,-7.5678314138e-01,-7.6893566533e-01,-7.8128333612e-01,-7.9382928744e-01,-8.0657670331e-01,-8.1952881887e-01,-8.3268892122e-01,-8.4606035024e-01,-8.5964649944e-01,-8.7345081682e-01,-8.8747680575e-01,-9.0172802588e-01,-9.1620809399e-01,-9.3092068495e-01,-9.4586953264e-01,-9.6105843091e-01,-9.7649123452e-01,-9.9217186014e-01,
-4.9060664826e-01,-4.9850345606e-01,-5.0652737093e-01,-5.1468043878e-01,-5.2296473847e-01,-5.3138238229e-01,-5.3993551657e-01,-5.4862632215e-01,-5.5745701500e-01,-5.6642984673e-01,-5.7554710522e-01,-5.8481111517e-01,-5.9422423868e-01,-6.0378887588e-01,-6.1350746555e-01,-6.2338248570e-01,-6.3341645424e-01,-6.4361192960e-01,-6.5397151140e-01,-6.6449784110e-01,-6.7519360266e-01,-6.8606152328e-01,-6.9710437401e-01,-7.0832497054e-01,-7.1972617387e-01,-7.3131089104e-01,-7.4308207589e-01,-7.5504272981e-01,-7.6719590250e-01,-7.7954469273e-01,-7.9209224916e-01,-8.0484177115e-01,-8.1779650953e-01,-8.3095976746e-01,-8.4433490127e-01,-8.5792532133e-01,-8.7173449287e-01,-8.8576593693e-01,-9.0002323120e-01,-9.1451001098e-01,-9.2922997006e-01,-9.4418686169e-01,-9.5938449955e-01,-9.7482675869e-01,-9.9051757653e-01,
-4.8882781200e-01,-4.9671627716e-01,-5.0473204253e-01,-5.1287716241e-01,-5.2115372427e-01,-5.2956384926e-01,-5.3810969275e-01,-5.4679344490e-01,-5.5561733121e-01,-5.6458361310e-01,-5.7369458848e-01,-5.8295259235e-01,-5.9235999737e-01,-6.0191921452e-01,-6.1163269365e-01,-6.2150292418e-01,-6.3153243568e-01,-6.4172379856e-01,-6.5207962468e-01,-6.6260256809e-01,-6.7329532563e-01,-6.8416063768e-01,-6.9520128885e-01,-7.0642010867e-01,-7.1781997233e-01,-7.2940380145e-01,-7.4117456476e-01,-7.5313527892e-01,-7.6528900925e-01,-7.7763887057e-01,-7.9018802793e-01,-8.0293969749e-01,-8.1589714727e-01,-8.2906369807e-01,-8.4244272426e-01,-8.5603765465e-01,-8.6985197341e-01,-8.8388922092e-01,-8.9815299469e-01,-9.1264695029e-01,-9.2737480229e-01,-9.4234032520e-01,-9.5754735442e-01,-9.7299978728e-01,-9.8870158397e-01,
-4.8689670923e-01,-4.9477599260e-01,-5.0278278372e-01,-5.1091914601e-01,-5.1918717628e-01,-5.2758900526e-01,-5.3612679817e-01,-5.4480275528e-01,-5.5361911243e-01,-5.6257814169e-01,-5.7168215187e-01,-5.8093348913e-01,-5.9033453763e-01,-5.9988772009e-01,-6.0959549845e-01,-6.1946037447e-01,-6.2948489041e-01,-6.3967162968e-01,-6.5002321747e-01,-6.6054232148e-01,-6.7123165256e-01,-6.8209396543e-01,-6.9313205942e-01,-7.0434877911e-01,-7.1574701515e-01,-7.2732970496e-01,-7.3909983348e-01,-7.5106043398e-01,-7.6321458880e-01,-7.7556543016e-01,-7.8811614097e-01,-8.0086995566e-01,-8.1383016098e-01,-8.2700009688e-01,-8.4038315736e-01,-8.5398279134e-01,-8.6780250356e-01,-8.8184585547e-01,-8.9611646616e-01,-9.1061801327e-01,-9.2535423397e-01,-9.4032892590e-01,-9.5554594816e-01,-9.7100922231e-01,-9.8672273335e-01,
-4.8481394149e-01,-4.9268317565e-01,-5.0068013891e-01,-5.0880690449e-01,-5.1706557928e-01,-5.2545830435e-01,-5.3398725554e-01,-5.4265464398e-01,-5.5146271672e-01,-5.6041375728e-01,-5.6951008621e-01,-5.7875406177e-01,-5.8814808048e-01,-5.9769457775e-01,-6.0739602853e-01,-6.1725494794e-01,-6.2727389193e-01,-6.3745545792e-01,-6.4780228551e-01,-6.5831705714e-01,-6.6900249878e-01,-6.7986138065e-01,-6.9089651793e-01,-7.0211077152e-01,-7.1350704873e-01,-7.2508830406e-01,-7.3685753998e-01,-7.4881780768e-01,-7.6097220790e-01,-7.7332389167e-01,-7.8587606121e-01,-7.9863197068e-01,-8.1159492709e-01,-8.2476829110e-01,-8.3815547793e-01,-8.5175995824e-01,-8.6558525902e-01,-8.7963496450e-01,-8.9391271710e-01,-9.0842221836e-01,-9.2316722989e-01,-9.3815157436e-01,-9.5337913650e-01,-9.6885386408e-01,-9.8457976895e-01,
-4.8258015753e-01,-4.9043844463e-01,-4.9842469529e-01,-5.0654099326e-01,-5.1478945622e-01,-5.2317223632e-01,-5.3169152078e-01,-5.4034953242e-01,-5.4914853025e-01,-5.5809081009e-01,-5.6717870511e-01,-5.7641458651e-01,-5.8580086409e-01,-5.9533998687e-01,-6.0503444377e-01,-6.1488676424e-01,-6.2489951891e-01,-6.3507532028e-01,-6.4541682339e-01,-6.5592672649e-01,-6.6660777181e-01,-6.7746274621e-01,-6.8849448193e-01,-6.9970585732e-01,-7.1109979764e-01,-7.2267927574e-01,-7.3444731291e-01,-7.4640697962e-01,-7.5856139635e-01,-7.7091373438e-01,-7.8346721666e-01,-7.9622511859e-01,-8.0919076892e-01,-8.2236755060e-01,-8.3575890168e-01,-8.4936831619e-01,-8.6319934504e-01,-8.7725559698e-01,-8.9154073953e-01,-9.0605849992e-01,-9.2081266606e-01,-9.3580708757e-01,-9.5104567675e-01,-9.6653240959e-01,-9.8227132684e-01,
-4.8019605317e-01,-4.8804246272e-01,-4.9601708270e-01,-5.0412200807e-01,-5.1235936802e-01,-5.2073132654e-01,-5.2924008296e-01,-5.3788787257e-01,-5.4667696718e-01,-5.5560967570e-01,-5.6468834479e-01,-5.7391535944e-01,-5.8329314363e-01,-5.9282416094e-01,-6.0251091518e-01,-6.1235595111e-01,-6.2236185506e-01,-6.3253125559e-01,-6.4286682427e-01,-6.5337127626e-01,-6.6404737113e-01,-6.7489791353e-01,-6.8592575392e-01,-6.9713378937e-01,-7.0852496425e-01,-7.2010227108e-01,-7.3186875125e-01,-7.4382749585e-01,-7.5598164648e-01,-7.6833439609e-01,-7.8088898979e-01,-7.9364872570e-01,-8.0661695586e-01,-8.1979708707e-01,-8.3319258178e-01,-8.4680695905e-01,-8.6064379541e-01,-8.7470672585e-01,-8.8899944475e-01,-9.0352570686e-01,-9.1828932827e-01,-9.3329418744e-01,-9.4854422620e-01,-9.6404345079e-01,-9.7979593290e-01,
-4.7766237104e-01,-4.8549593776e-01,-4.9345797340e-01,-5.0155058482e-01,-5.0977591343e-01,-5.1813613578e-01,-5.2663346409e-01,-5.3527014688e-01,-5.4404846953e-01,-5.5297075489e-01,-5.6203936395e-01,-5.7125669636e-01,-5.8062519117e-01,-5.9014732741e-01,-5.9982562477e-01,-6.0966264426e-01,-6.1966098888e-01,-6.2982330435e-01,-6.4015227974e-01,-6.5065064825e-01,-6.6132118788e-01,-6.7216672222e-01,-6.8319012114e-01,-6.9439430159e-01,-7.0578222833e-01,-7.1735691479e-01,-7.2912142377e-01,-7.4107886832e-01,-7.5323241257e-01,-7.6558527249e-01,-7.7814071682e-01,-7.9090206792e-01,-8.0387270260e-01,-8.1705605309e-01,-8.3045560786e-01,-8.4407491264e-01,-8.5791757127e-01,-8.7198724672e-01,-8.8628766201e-01,-9.0082260123e-01,-9.1559591054e-01,-9.3061149914e-01,-9.4587334036e-01,-9.6138547272e-01,-9.7715200092e-01,
-4.7497990037e-01,-4.8279962205e-01,-4.9074808191e-01,-4.9882739940e-01,-5.0703972886e-01,-5.1538726011e-01,-5.2387221901e-01,-5.3249686807e-01,-5.4126350704e-01,-5.5017447354e-01,-5.5923214368e-01,-5.6843893267e-01,-5.7779729550e-01,-5.8730972758e-01,-5.9697876537e-01,-6.0680698714e-01,-6.1679701356e-01,-6.2695150847e-01,-6.3727317955e-01,-6.4776477908e-01,-6.5842910463e-01,-6.6926899984e-01,-6.8028735515e-01,-6.9148710861e-01,-7.0287124661e-01,-7.1444280474e-01,-7.2620486853e-01,-7.3816057435e-01,-7.5031311015e-01,-7.6266571642e-01,-7.7522168697e-01,-7.8798436983e-01,-8.0095716816e-01,-8.1414354116e-01,-8.2754700496e-01,-8.4117113359e-01,-8.5501955990e-01,-8.6909597658e-01,-8.8340413708e-01,-8.9794785668e-01,-9.1273101343e-01,-9.2775754927e-01,-9.4303147100e-01,-9.5855685141e-01,-9.7433783033e-01,
-4.7214947672e-01,-4.7995431210e-01,-4.8788816479e-01,-4.9595316750e-01,-5.0415148819e-01,-5.1248533068e-01,-5.2095693520e-01,-5.2956857901e-01,-5.3832257702e-01,-5.4722128241e-01,-5.5626708725e-01,-5.6546242317e-01,-5.7480976198e-01,-5.8431161634e-01,-5.9397054047e-01,-6.0378913080e-01,-6.1377002669e-01,-6.2391591110e-01,-6.3422951138e-01,-6.4471359994e-01,-6.5537099503e-01,-6.6620456147e-01,-6.7721721146e-01,-6.8841190532e-01,-6.9979165233e-01,-7.1135951148e-01,-7.2311859235e-01,-7.3507205593e-01,-7.4722311543e-01,-7.5957503721e-01,-7.7213114161e-01,-7.8489480386e-01,-7.9786945497e-01,-8.1105858268e-01,-8.2446573239e-01,-8.3809450809e-01,-8.5194857336e-01,-8.6603165233e-01,-8.8034753069e-01,-8.9490005672e-01,-9.0969314231e-01,-9.2473076402e-01,-9.4001696413e-01,-9.5555585174e-01,-9.7135160390e-01,
-4.6917198176e-01,-4.7696084841e-01,-4.8487902040e-01,-4.9292864436e-01,-5.0111190258e-01,-5.0943101356e-01,-5.1788823263e-01,-5.2648585256e-01,-5.3522620419e-01,-5.4411165706e-01,-5.5314462002e-01,-5.6232754196e-01,-5.7166291237e-01,-5.8115326210e-01,-5.9080116401e-01,-6.0060923367e-01,-6.1058013008e-01,-6.2071655636e-01,-6.3102126054e-01,-6.4149703625e-01,-6.5214672349e-01,-6.6297320943e-01,-6.7397942915e-01,-6.8516836647e-01,-6.9654305474e-01,-7.0810657766e-01,-7.1986207014e-01,-7.3181271913e-01,-7.4396176447e-01,-7.5631249980e-01,-7.6886827345e-01,-7.8163248931e-01,-7.9460860779e-01,-8.0780014676e-01,-8.2121068248e-01,-8.3484385058e-01,-8.4870334704e-01,-8.6279292922e-01,-8.7711641683e-01,-8.9167769301e-01,-9.0648070537e-01,-9.2152946703e-01,-9.3682805775e-01,-9.5238062503e-01,-9.6819138520e-01,
-4.6604834295e-01,-4.7382011519e-01,-4.8172148867e-01,-4.8975462461e-01,-4.9792172027e-01,-5.0622500953e-01,-5.1466676356e-01,-5.2324929137e-01,-5.3197494050e-01,-5.4084609762e-01,-5.4986518921e-01,-5.5903468220e-01,-5.6835708467e-01,-5.7783494652e-01,-5.8747086019e-01,-5.9726746132e-01,-6.0722742952e-01,-6.1735348909e-01,-6.2764840973e-01,-6.3811500738e-01,-6.4875614488e-01,-6.5957473285e-01,-6.7057373044e-01,-6.8175614613e-01,-6.9312503859e-01,-7.0468351748e-01,-7.1643474432e-01,-7.2838193337e-01,-7.4052835246e-01,-7.5287732394e-01,-7.6543222554e-01,-7.7819649133e-01,-7.9117361265e-01,-8.0436713906e-01,-8.1778067930e-01,-8.3141790230e-01,-8.4528253817e-01,-8.5937837923e-01,-8.7370928102e-01,-8.8827916339e-01,-9.0309201156e-01,-9.1815187719e-01,-9.3346287954e-01,-9.4902920652e-01,-9.6485511590e-01,
-4.6277953329e-01,-4.7053304014e-01,-4.7841645090e-01,-4.8643194200e-01,-4.9458172634e-01,-5.0286805391e-01,-5.1129321237e-01,-5.1985952774e-01,-5.2856936497e-01,-5.3742512868e-01,-5.4642926373e-01,-5.5558425598e-01,-5.6489263292e-01,-5.7435696439e-01,-5.8397986328e-01,-5.9376398628e-01,-6.0371203455e-01,-6.1382675454e-01,-6.2411093870e-01,-6.3456742628e-01,-6.4519910408e-01,-6.5600890726e-01,-6.6699982020e-01,-6.7817487723e-01,-6.8953716354e-01,-7.0108981602e-01,-7.1283602410e-01,-7.2477903065e-01,-7.3692213288e-01,-7.4926868323e-01,-7.6182209031e-01,-7.7458581984e-01,-7.8756339562e-01,-8.0075840047e-01,-8.1417447724e-01,-8.2781532981e-01,-8.4168472414e-01,-8.5578648925e-01,-8.7012451834e-01,-8.8470276981e-01,-8.9952526842e-01,-9.1459610633e-01,-9.2991944427e-01,-9.4549951267e-01,-9.6134061285e-01,
-4.5936657098e-01,-4.6710059411e-01,-4.7496482941e-01,-4.8296146915e-01,-4.9109274254e-01,-4.9936091631e-01,-5.0776829535e-01,-5.1631722335e-01,-5.2501008348e-01,-5.3384929902e-01,-5.4283733405e-01,-5.5197669412e-01,-5.6126992700e-01,-5.7071962333e-01,-5.8032841738e-01,-5.9009898774e-01,-6.0003405814e-01,-6.1013639815e-01,-6.2040882396e-01,-6.3085419918e-01,-6.4147543563e-01,-6.5227549418e-01,-6.6325738551e-01,-6.7442417101e-01,-6.8577896361e-01,-6.9732492865e-01,-7.0906528476e-01,-7.2100330477e-01,-7.3314231660e-01,-7.4548570420e-01,-7.5803690851e-01,-7.7079942837e-01,-7.8377682157e-01,-7.9697270575e-01,-8.1039075951e-01,-8.2403472335e-01,-8.3790840075e-01,-8.5201565923e-01,-8.6636043144e-01,-8.8094671621e-01,-8.9577857973e-01,-9.1086015661e-01,-9.2619565111e-01,-9.4178933826e-01,-9.5764556505e-01,
-4.5581051914e-01,-4.6352379086e-01,-4.7136758735e-01,-4.7934411735e-01,-4.8745562700e-01,-4.9570440044e-01,-5.0409276046e-01,-5.1262306915e-01,-5.2129772859e-01,-5.3011918150e-01,-5.3908991192e-01,-5.4821244595e-01,-5.5748935243e-01,-5.6692324366e-01,-5.7651677614e-01,-5.8627265136e-01,-5.9619361648e-01,-6.0628246518e-01,-6.1654203840e-01,-6.2697522515e-01,-6.3758496334e-01,-6.4837424060e-01,-6.5934609510e-01,-6.7050361643e-01,-6.8184994647e-01,-6.9338828025e-01,-7.0512186688e-01,-7.1705401045e-01,-7.2918807097e-01,-7.4152746528e-01,-7.5407566807e-01,-7.6683621282e-01,-7.7981269280e-01,-7.9300876208e-01,-8.0642813659e-01,-8.2007459511e-01,-8.3395198038e-01,-8.4806420016e-01,-8.6241522836e-01,-8.7700910611e-01,-8.9184994294e-01,-9.0694191790e-01,-9.2228928080e-01,-9.3789635332e-01,-9.5376753030e-01,
-4.5211248546e-01,-4.5980368672e-01,-4.6762572837e-01,-4.7558083624e-01,-4.8367127400e-01,-4.9189934386e-01,-5.0026738715e-01,-5.0877778508e-01,-5.1743295932e-01,-5.2623537278e-01,-5.3518753025e-01,-5.4429197912e-01,-5.5355131012e-01,-5.6296815807e-01,-5.7254520260e-01,-5.8228516893e-01,-5.9219082862e-01,-6.0226500041e-01,-6.1251055097e-01,-6.2293039575e-01,-6.3352749979e-01,-6.4430487856e-01,-6.5526559885e-01,-6.6641277961e-01,-6.7774959284e-01,-6.8927926453e-01,-7.0100507551e-01,-7.1293036245e-01,-7.2505851878e-01,-7.3739299564e-01,-7.4993730291e-01,-7.6269501015e-01,-7.7566974765e-01,-7.8886520748e-01,-8.0228514449e-01,-8.1593337742e-01,-8.2981378998e-01,-8.4393033193e-01,-8.5828702023e-01,-8.7288794018e-01,-8.8773724658e-01,-9.0283916490e-01,-9.1819799251e-01,-9.3381809985e-01,-9.4970393176e-01,
-4.4827362184e-01,-4.5594138027e-01,-4.6374029635e-01,-4.7167261356e-01,-4.7974061373e-01,-4.8794661772e-01,-4.9629298612e-01,-5.0478211985e-01,-5.1341646094e-01,-5.2219849317e-01,-5.3113074280e-01,-5.4021577933e-01,-5.4945621618e-01,-5.5885471148e-01,-5.6841396885e-01,-5.7813673813e-01,-5.8802581620e-01,-5.9808404779e-01,-6.0831432629e-01,-6.1871959458e-01,-6.2930284586e-01,-6.4006712456e-01,-6.5101552716e-01,-6.6215120312e-01,-6.7347735576e-01,-6.8499724320e-01,-6.9671417930e-01,-7.0863153459e-01,-7.2075273725e-01,-7.3308127412e-01,-7.4562069166e-01,-7.5837459700e-01,-7.7134665898e-01,-7.8454060918e-01,-7.9796024302e-01,-8.1160942084e-01,-8.2549206900e-01,-8.3961218105e-01,-8.5397381881e-01,-8.6858111360e-01,-8.8343826742e-01,-8.9854955411e-01,-9.1391932065e-01,-9.2955198836e-01,-9.4545205417e-01,
-4.4429512408e-01,-4.5193801204e-01,-4.5971237508e-01,-4.6762047486e-01,-4.7566461198e-01,-4.8384712657e-01,-4.9217039905e-01,-5.0063685077e-01,-5.0924894474e-01,-5.1800918634e-01,-5.2692012404e-01,-5.3598435017e-01,-5.4520450163e-01,-5.5458326069e-01,-5.6412335577e-01,-5.7382756220e-01,-5.8369870309e-01,-5.9373965009e-01,-6.0395332423e-01,-6.1434269684e-01,-6.2491079031e-01,-6.3566067906e-01,-6.4659549037e-01,-6.5771840535e-01,-6.6903265979e-01,-6.8054154517e-01,-6.9224840960e-01,-7.0415665875e-01,-7.1626975691e-01,-7.2859122794e-01,-7.4112465634e-01,-7.5387368824e-01,-7.6684203253e-01,-7.8003346188e-01,-7.9345181385e-01,-8.0710099203e-01,-8.2098496716e-01,-8.3510777829e-01,-8.4947353393e-01,-8.6408641328e-01,-8.7895066743e-01,-8.9407062061e-01,-9.0945067142e-01,-9.2509529412e-01,-9.4100903997e-01,
