4, 
0, 134, 32, 
 4.8891, 4.8769, 4.9078, 4.8949, 4.8804, 4.8610, 4.8379, 4.8109, 4.7799, 4.7446, 4.7054, 4.6609, 4.6175, 4.5472, 4.5451, 2.4293, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8771, 4.8654, 4.8967, 4.8841, 4.8701, 4.8513, 4.8288, 4.8023, 4.7719, 4.7372, 4.6986, 4.6547, 4.6119, 4.5421, 4.5407, 2.4288, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8639, 4.8530, 4.8847, 4.8725, 4.8590, 4.8408, 4.8189, 4.7931, 4.7632, 4.7291, 4.6911, 4.6479, 4.6057, 4.5368, 4.5360, 2.4286, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8498, 4.8397, 4.8718, 4.8600, 4.8471, 4.8295, 4.8083, 4.7831, 4.7539, 4.7205, 4.6832, 4.6407, 4.5992, 4.5310, 4.5308, 2.4285, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8347, 4.8254, 4.8579, 4.8466, 4.8344, 4.8175, 4.7970, 4.7725, 4.7439, 4.7112, 4.6747, 4.6329, 4.5922, 4.5248, 4.5253, 2.4286, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8187, 4.8102, 4.8431, 4.8324, 4.8209, 4.8047, 4.7850, 4.7611, 4.7333, 4.7014, 4.6657, 4.6247, 4.5847, 4.5183, 4.5195, 2.4290, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.8017, 4.7940, 4.8274, 4.8174, 4.8065, 4.7912, 4.7722, 4.7491, 4.7221, 4.6910, 4.6561, 4.6160, 4.5768, 4.5114, 4.5133, 2.4296, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.7838, 4.7770, 4.8108, 4.8016, 4.7914, 4.7769, 4.7587, 4.7364, 4.7103, 4.6801, 4.6460, 4.6068, 4.5685, 4.5041, 4.5068, 2.4305, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.7650, 4.7590, 4.7933, 4.7849, 4.7756, 4.7619, 4.7445, 4.7231, 4.6979, 4.6686, 4.6354, 4.5972, 4.5597, 4.4965, 4.5000, 2.4316, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.7453, 4.7402, 4.7749, 4.7675, 4.7589, 4.7461, 4.7296, 4.7092, 4.6849, 4.6565, 4.6243, 4.5871, 4.5505, 4.4885, 4.4929, 2.4329, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.7247, 4.7205, 4.7557, 4.7492, 4.7415, 4.7296, 4.7141, 4.6946, 4.6712, 4.6439, 4.6127, 4.5766, 4.5409, 4.4803, 4.4854, 2.4345, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.7032, 4.6999, 4.7357, 4.7302, 4.7234, 4.7125, 4.6978, 4.6794, 4.6571, 4.6308, 4.6006, 4.5656, 4.5310, 4.4717, 4.4777, 2.4363, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.6809, 4.6786, 4.7149, 4.7104, 4.7045, 4.6946, 4.6810, 4.6635, 4.6423, 4.6171, 4.5881, 4.5541, 4.5206, 4.4628, 4.4696, 2.4383, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.6577, 4.6564, 4.6932, 4.6898, 4.6849, 4.6760, 4.6635, 4.6471, 4.6270, 4.6029, 4.5750, 4.5423, 4.5098, 4.4537, 4.4613, 2.4406, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.6337, 4.6335, 4.6706, 4.6687, 4.6647, 4.6568, 4.6453, 4.6301, 4.6111, 4.5882, 4.5616, 4.5301, 4.4987, 4.4443, 4.4527, 2.4430, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.6089, 4.6097, 4.6473, 4.6468, 4.6437, 4.6369, 4.6266, 4.6125, 4.5947, 4.5731, 4.5476, 4.5174, 4.4872, 4.4346, 4.4438, 2.4456, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.5833, 4.5852, 4.6233, 4.6241, 4.6221, 4.6165, 4.6072, 4.5944, 4.5778, 4.5574, 4.5333, 4.5044, 4.4753, 4.4248, 4.4347, 2.4485, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.5569, 4.5599, 4.5986, 4.6004, 4.6000, 4.5954, 4.5873, 4.5757, 4.5604, 4.5413, 4.5185, 4.4910, 4.4632, 4.4147, 4.4252, 2.4515, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.5297, 4.5339, 4.5731, 4.5761, 4.5773, 4.5736, 4.5668, 4.5564, 4.5425, 4.5247, 4.5033, 4.4773, 4.4507, 4.4044, 4.4153, 2.4547, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.5018, 4.5072, 4.5469, 4.5514, 4.5535, 4.5514, 4.5458, 4.5366, 4.5241, 4.5077, 4.4877, 4.4632, 4.4379, 4.3940, 4.4052, 2.4582, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.4732, 4.4797, 4.5200, 4.5259, 4.5291, 4.5288, 4.5242, 4.5164, 4.5052, 4.4903, 4.4718, 4.4489, 4.4249, 4.3833, 4.3945, 2.4620, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.4438, 4.4517, 4.4925, 4.4997, 4.5043, 4.5052, 4.5022, 4.4957, 4.4858, 4.4724, 4.4554, 4.4342, 4.4116, 4.3725, 4.3835, 2.4661, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.4138, 4.4229, 4.4644, 4.4730, 4.4788, 4.4810, 4.4798, 4.4745, 4.4661, 4.4542, 4.4388, 4.4193, 4.3982, 4.3615, 4.3718, 2.4706, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.3831, 4.3935, 4.4356, 4.4456, 4.4528, 4.4564, 4.4565, 4.4529, 4.4459, 4.4356, 4.4218, 4.4041, 4.3845, 4.3502, 4.3596, 2.4756, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.3517, 4.3635, 4.4062, 4.4177, 4.4263, 4.4312, 4.4327, 4.4310, 4.4253, 4.4166, 4.4046, 4.3888, 4.3708, 4.3387, 4.3466, 2.4812, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.3197, 4.3329, 4.3762, 4.3891, 4.3992, 4.4055, 4.4085, 4.4083, 4.4045, 4.3974, 4.3871, 4.3732, 4.3569, 4.3270, 4.3328, 2.4874, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.2871, 4.3018, 4.3456, 4.3601, 4.3715, 4.3793, 4.3838, 4.3851, 4.3833, 4.3778, 4.3694, 4.3575, 4.3428, 4.3149, 4.3183, 2.4944, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.2539, 4.2700, 4.3145, 4.3304, 4.3434, 4.3527, 4.3587, 4.3616, 4.3614, 4.3582, 4.3514, 4.3417, 4.3287, 4.3024, 4.3030, 2.5023, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.2201, 4.2377, 4.2828, 4.3002, 4.3147, 4.3255, 4.3331, 4.3377, 4.3392, 4.3379, 4.3335, 4.3257, 4.3143, 4.2894, 4.2870, 2.5112, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.1857, 4.2049, 4.2505, 4.2696, 4.2855, 4.2979, 4.3071, 4.3134, 4.3167, 4.3173, 4.3152, 4.3096, 4.2998, 4.2760, 4.2704, 2.5213, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.1508, 4.1715, 4.2178, 4.2384, 4.2559, 4.2699, 4.2807, 4.2887, 4.2939, 4.2965, 4.2966, 4.2933, 4.2848, 4.2621, 4.2533, 2.5325, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.1153, 4.1376, 4.1846, 4.2067, 4.2258, 4.2414, 4.2539, 4.2636, 4.2708, 4.2756, 4.2778, 4.2765, 4.2688, 4.2483, 4.2360, 2.5450, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.0794, 4.1032, 4.1508, 4.1746, 4.1953, 4.2124, 4.2267, 4.2382, 4.2475, 4.2544, 4.2587, 4.2588, 4.2519, 4.2350, 4.2185, 2.5589, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.0429, 4.0684, 4.1167, 4.1420, 4.1643, 4.1831, 4.1990, 4.2125, 4.2238, 4.2329, 4.2389, 4.2401, 4.2354, 4.2213, 4.2006, 2.5744, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 4.0060, 4.0330, 4.0820, 4.1089, 4.1328, 4.1533, 4.1710, 4.1865, 4.1999, 4.2110, 4.2185, 4.2211, 4.2197, 4.2066, 4.1823, 2.5917, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.9685, 3.9973, 4.0469, 4.0755, 4.1010, 4.1231, 4.1427, 4.1602, 4.1757, 4.1885, 4.1975, 4.2024, 4.2041, 4.1909, 4.1637, 2.6106, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.9306, 3.9610, 4.0114, 4.0416, 4.0687, 4.0926, 4.1140, 4.1335, 4.1511, 4.1656, 4.1762, 4.1839, 4.1879, 4.1744, 4.1451, 2.6311, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.8925, 3.9245, 3.9756, 4.0073, 4.0361, 4.0617, 4.0850, 4.1066, 4.1260, 4.1422, 4.1550, 4.1653, 4.1709, 4.1575, 4.1268, 2.6530, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.8536, 3.8873, 3.9392, 3.9726, 4.0031, 4.0304, 4.0558, 4.0793, 4.1005, 4.1185, 4.1337, 4.1465, 4.1531, 4.1402, 4.1088, 2.6763, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.8153, 3.8505, 3.9026, 3.9376, 3.9697, 3.9989, 4.0262, 4.0517, 4.0746, 4.0946, 4.1123, 4.1271, 4.1346, 4.1229, 4.0911, 2.7009, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.7748, 3.8122, 3.8660, 3.9023, 3.9361, 3.9670, 3.9963, 4.0237, 4.0484, 4.0706, 4.0907, 4.1071, 4.1155, 4.1055, 4.0739, 2.7267, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.7348, 3.7736, 3.8278, 3.8667, 3.9020, 3.9349, 3.9661, 3.9953, 4.0220, 4.0465, 4.0688, 4.0866, 4.0958, 4.0883, 4.0570, 2.7538, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.6946, 3.7352, 3.7901, 3.8299, 3.8678, 3.9023, 3.9355, 3.9666, 3.9954, 4.0222, 4.0465, 4.0656, 4.0757, 4.0712, 4.0405, 2.7820, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.6540, 3.6963, 3.7522, 3.7937, 3.8327, 3.8699, 3.9047, 3.9377, 3.9686, 3.9978, 4.0236, 4.0439, 4.0554, 4.0544, 4.0244, 2.8115, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.6131, 3.6572, 3.7139, 3.7571, 3.7980, 3.8362, 3.8736, 3.9086, 3.9417, 3.9731, 4.0004, 4.0218, 4.0351, 4.0376, 4.0085, 2.8420, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.5719, 3.6178, 3.6753, 3.7202, 3.7629, 3.8031, 3.8419, 3.8791, 3.9149, 3.9481, 3.9769, 3.9993, 4.0148, 4.0207, 3.9930, 2.8737, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.5304, 3.5781, 3.6365, 3.6831, 3.7275, 3.7697, 3.8103, 3.8505, 3.8872, 3.9226, 3.9530, 3.9766, 3.9947, 4.0036, 3.9780, 2.9063, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.4887, 3.5381, 3.5974, 3.6456, 3.6919, 3.7360, 3.7792, 3.8204, 3.8599, 3.8967, 3.9283, 3.9539, 3.9752, 3.9865, 3.9635, 2.9395, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.4467, 3.4979, 3.5581, 3.6080, 3.6561, 3.7020, 3.7481, 3.7902, 3.8315, 3.8702, 3.9028, 3.9309, 3.9569, 3.9697, 3.9495, 2.9734, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.4045, 3.4575, 3.5187, 3.5701, 3.6200, 3.6687, 3.7155, 3.7602, 3.8034, 3.8426, 3.8770, 3.9077, 3.9394, 3.9532, 3.9352, 3.0080, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.3619, 3.4169, 3.4791, 3.5321, 3.5838, 3.6351, 3.6828, 3.7299, 3.7751, 3.8158, 3.8511, 3.8842, 3.9200, 3.9364, 3.9206, 3.0434, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.3191, 3.3764, 3.4396, 3.4937, 3.5482, 3.6002, 3.6502, 3.6994, 3.7463, 3.7884, 3.8257, 3.8617, 3.9005, 3.9192, 3.9059, 3.0799, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.2760, 3.3360, 3.4004, 3.4552, 3.5122, 3.5651, 3.6175, 3.6687, 3.7171, 3.7607, 3.8005, 3.8395, 3.8804, 3.9016, 3.8914, 3.1174, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.2329, 3.2953, 3.3609, 3.4175, 3.4751, 3.5301, 3.5845, 3.6375, 3.6874, 3.7324, 3.7748, 3.8170, 3.8605, 3.8843, 3.8774, 3.1553, 1.1595, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.1903, 3.2546, 3.3207, 3.3798, 3.4379, 3.4952, 3.5515, 3.6064, 3.6577, 3.7044, 3.7494, 3.7947, 3.8393, 3.8670, 3.8634, 3.1930, 1.1609, 1.1593, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.1482, 3.2141, 3.2805, 3.3410, 3.4009, 3.4602, 3.5184, 3.5749, 3.6276, 3.6760, 3.7237, 3.7717, 3.8175, 3.8504, 3.8494, 3.2304, 1.1644, 1.1589, 1.1595, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.1058, 3.1731, 3.2402, 3.3024, 3.3640, 3.4251, 3.4850, 3.5431, 3.5971, 3.6474, 3.6978, 3.7484, 3.7955, 3.8345, 3.8351, 3.2671, 1.1703, 1.1585, 1.1595, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.0630, 3.1320, 3.1998, 3.2638, 3.3271, 3.3898, 3.4515, 3.5110, 3.5664, 3.6188, 3.6718, 3.7248, 3.7732, 3.8189, 3.8205, 3.3026, 1.1787, 1.1584, 1.1596, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 3.0200, 3.0906, 3.1594, 3.2251, 3.2901, 3.3546, 3.4180, 3.4788, 3.5357, 3.5902, 3.6457, 3.7008, 3.7505, 3.8034, 3.8064, 3.3366, 1.1898, 1.1585, 1.1596, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 2.9768, 3.0492, 3.1188, 3.1864, 3.2530, 3.3193, 3.3843, 3.4465, 3.5049, 3.5617, 3.6195, 3.6768, 3.7282, 3.7873, 3.7923, 3.3696, 1.2036, 1.1586, 1.1596, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
 2.9336, 3.0077, 3.0782, 3.1475, 3.2159, 3.2839, 3.3505, 3.4142, 3.4742, 3.5333, 3.5934, 3.6528, 3.7060, 3.7707, 3.7786, 3.4013, 1.2199, 1.1588, 1.1596, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 1.1594, 
