2, 
0, 135, 33, 
-4.9656858858e-01,-5.0295455532e-01,-5.0942264682e-01,-5.1597391920e-01,-5.2260944220e-01,-5.2933029928e-01,-5.3613758787e-01,-5.4303241949e-01,-5.5001591996e-01,-5.5708922958e-01,-5.6425350331e-01,-5.7150991096e-01,-5.7885963740e-01,-5.8630388273e-01,-5.9384386247e-01,-6.0148080778e-01,-6.0921596567e-01,-6.1705059916e-01,-6.2498598754e-01,-6.3302342652e-01,-6.4116422850e-01,-6.4940972275e-01,-6.5776125562e-01,-6.6622019080e-01,-6.7478790950e-01,-6.8346581070e-01,-6.9225531136e-01,-7.0115784668e-01,-7.1017487029e-01,-7.1930785455e-01,-7.2855829073e-01,-7.3792768929e-01,-7.4741758009e-01,
-4.9584899077e-01,-5.0223704022e-01,-5.0870738726e-01,-5.1526109213e-01,-5.2189922874e-01,-5.2862288482e-01,-5.3543316213e-01,-5.4233117661e-01,-5.4931805859e-01,-5.5639495294e-01,-5.6356301931e-01,-5.7082343227e-01,-5.7817738152e-01,-5.8562607210e-01,-5.9317072456e-01,-6.0081257519e-01,-6.0855287619e-01,-6.1639289592e-01,-6.2433391904e-01,-6.3237724680e-01,-6.4052419718e-01,-6.4877610517e-01,-6.5713432293e-01,-6.6560022007e-01,-6.7417518382e-01,-6.8286061930e-01,-6.9165794971e-01,-7.0056861660e-01,-7.0959408010e-01,-7.1873581914e-01,-7.2799533170e-01,-7.3737413506e-01,-7.4687376605e-01,
-4.9506125727e-01,-5.0145155858e-01,-5.0792434656e-01,-5.1448068594e-01,-5.2112165523e-01,-5.2784834682e-01,-5.3466186724e-01,-5.4156333727e-01,-5.4855389219e-01,-5.5563468190e-01,-5.6280687117e-01,-5.7007163980e-01,-5.7743018279e-01,-5.8488371062e-01,-5.9243344934e-01,-6.0008064086e-01,-6.0782654312e-01,-6.1567243027e-01,-6.2361959293e-01,-6.3166933838e-01,-6.3982299077e-01,-6.4808189134e-01,-6.5644739864e-01,-6.6492088876e-01,-6.7350375556e-01,-6.8219741088e-01,-6.9100328479e-01,-6.9992282583e-01,-7.0895750121e-01,-7.1810879710e-01,-7.2737821886e-01,-7.3676729126e-01,-7.4627755877e-01,
-4.9420549633e-01,-5.0059821071e-01,-5.0707361700e-01,-5.1363278485e-01,-5.2027679774e-01,-5.2700675317e-01,-5.3382376284e-01,-5.4072895283e-01,-5.4772346377e-01,-5.5480845106e-01,-5.6198508505e-01,-5.6925455122e-01,-5.7661805037e-01,-5.8407679887e-01,-5.9163202878e-01,-5.9928498814e-01,-6.0703694110e-01,-6.1488916818e-01,-6.2284296646e-01,-6.3089964979e-01,-6.3906054904e-01,-6.4732701226e-01,-6.5570040497e-01,-6.6418211033e-01,-6.7277352940e-01,-6.8147608137e-01,-6.9029120377e-01,-6.9922035276e-01,-7.0826500328e-01,-7.1742664941e-01,-7.2670680451e-01,-7.3610700153e-01,-7.4562879327e-01,
-4.9328182554e-01,-4.9967710556e-01,-5.0615529884e-01,-5.1271748033e-01,-5.1936473893e-01,-5.2609817763e-01,-5.3291891375e-01,-5.3982807906e-01,-5.4682682004e-01,-5.5391629800e-01,-5.6109768935e-01,-5.6837218570e-01,-5.7574099414e-01,-5.8320533741e-01,-5.9076645409e-01,-5.9842559882e-01,-6.0618404253e-01,-6.1404307258e-01,-6.2200399307e-01,-6.3006812497e-01,-6.3823680640e-01,-6.4651139282e-01,-6.5489325725e-01,-6.6338379054e-01,-6.7198440155e-01,-6.8069651740e-01,-6.8952158374e-01,-6.9846106494e-01,-7.0751644436e-01,-7.1668922459e-01,-7.2598092770e-01,-7.3539309551e-01,-7.4492728981e-01,
-4.9229037183e-01,-4.9868836075e-01,-5.0516950030e-01,-5.1173487116e-01,-5.1838556802e-01,-5.2512269982e-01,-5.3194738989e-01,-5.3886077617e-01,-5.4586401139e-01,-5.5295826326e-01,-5.6014471467e-01,-5.6742456388e-01,-5.7479902471e-01,-5.8226932679e-01,-5.8983671569e-01,-5.9750245320e-01,-6.0526781748e-01,-6.1313410333e-01,-6.2110262236e-01,-6.2917470322e-01,-6.3735169185e-01,-6.4563495168e-01,-6.5402586382e-01,-6.6252582739e-01,-6.7113625965e-01,-6.7985859629e-01,-6.8869429166e-01,-6.9764481902e-01,-7.0671167076e-01,-7.1589635869e-01,-7.2520041423e-01,-7.3462538875e-01,-7.4417285374e-01,
-4.9123127144e-01,-4.9763210251e-01,-5.0411633756e-01,-5.1068506334e-01,-5.1733938079e-01,-5.2408040519e-01,-5.3090926633e-01,-5.3782710876e-01,-5.4483509190e-01,-5.5193439032e-01,-5.5912619385e-01,-5.6641170788e-01,-5.7379215345e-01,-5.8126876754e-01,-5.8884280324e-01,-5.9651552998e-01,-6.0428823372e-01,-6.1216221718e-01,-6.2013880004e-01,-6.2821931920e-01,-6.3640512897e-01,-6.4469760130e-01,-6.5309812602e-01,-6.6160811108e-01,-6.7022898276e-01,-6.7896218594e-01,-6.8780918431e-01,-6.9677146064e-01,-7.0585051704e-01,-7.1504787516e-01,-7.2436507650e-01,-7.3380368263e-01,-7.4336527548e-01,
-4.9010466989e-01,-4.9650846572e-01,-5.0299593470e-01,-5.0956817012e-01,-5.1622627955e-01,-5.2297138503e-01,-5.2980462328e-01,-5.3672714585e-01,-5.4374011934e-01,-5.5084472561e-01,-5.5804216194e-01,-5.6533364127e-01,-5.7272039238e-01,-5.8020366011e-01,-5.8778470557e-01,-5.9546480633e-01,-6.0324525666e-01,-6.1112736777e-01,-6.1911246795e-01,-6.2720190289e-01,-6.3539703585e-01,-6.4369924788e-01,-6.5210993812e-01,-6.6063052394e-01,-6.6926244127e-01,-6.7800714479e-01,-6.8686610818e-01,-6.9584082438e-01,-7.0493280584e-01,-7.1414358476e-01,-7.2347471338e-01,-7.3292776420e-01,-7.4250433029e-01,
-4.8891072200e-01,-4.9531759383e-01,-5.0180842375e-01,-5.0838431197e-01,-5.1504637313e-01,-5.2179573646e-01,-5.2863354602e-01,-5.3556096084e-01,-5.4257915512e-01,-5.4968931850e-01,-5.5689265615e-01,-5.6419038908e-01,-5.7158375427e-01,-5.7907400493e-01,-5.8666241068e-01,-5.9435025778e-01,-6.0213884934e-01,-6.1002950558e-01,-6.1802356396e-01,-6.2612237953e-01,-6.3432732505e-01,-6.4263979130e-01,-6.5106118726e-01,-6.5959294039e-01,-6.6823649686e-01,-6.7699332178e-01,-6.8586489945e-01,-6.9485273365e-01,-7.0395834784e-01,-7.1318328546e-01,-7.2252911017e-01,-7.3199740612e-01,-7.4158977821e-01,
-4.8764959182e-01,-4.9405963889e-01,-5.0055394462e-01,-5.0713361658e-01,-5.1379977689e-01,-5.2055356241e-01,-5.2739612497e-01,-5.3432863151e-01,-5.4135226433e-01,-5.4846822126e-01,-5.5567771589e-01,-5.6298197775e-01,-5.7038225253e-01,-5.7787980230e-01,-5.8547590572e-01,-5.9317185826e-01,-6.0096897240e-01,-6.0886857791e-01,-6.1687202200e-01,-6.2498066960e-01,-6.3319590361e-01,-6.4151912506e-01,-6.4995175344e-01,-6.5849522687e-01,-6.6715100239e-01,-6.7592055618e-01,-6.8480538384e-01,-6.9380700061e-01,-7.0292694166e-01,-7.1216676233e-01,-7.2152803843e-01,-7.3101236645e-01,-7.4062136388e-01,
-4.8632145266e-01,-4.9273476150e-01,-4.9923264512e-01,-5.0581621883e-01,-5.1248661268e-01,-5.1924497159e-01,-5.2609245559e-01,-5.3303024000e-01,-5.4005951566e-01,-5.4718148909e-01,-5.5439738273e-01,-5.6170843515e-01,-5.6911590124e-01,-5.7662105245e-01,-5.8422517699e-01,-5.9192958006e-01,-5.9973558406e-01,-6.0764452885e-01,-6.1565777195e-01,-6.2377668879e-01,-6.3200267292e-01,-6.4033713627e-01,-6.4878150942e-01,-6.5733724177e-01,-6.6600580188e-01,-6.7478867763e-01,-6.8368737655e-01,-6.9270342606e-01,-7.0183837370e-01,-7.1109378741e-01,-7.2047125585e-01,-7.2997238858e-01,-7.3959881641e-01,
-4.8492648702e-01,-4.9134313080e-01,-4.9784468089e-01,-5.0443226078e-01,-5.1110700885e-01,-5.1787007850e-01,-5.2472263844e-01,-5.3166587282e-01,-5.3870098146e-01,-5.4582918005e-01,-5.5305170039e-01,-5.6036979055e-01,-5.6778471514e-01,-5.7529775548e-01,-5.8291020988e-01,-5.9062339378e-01,-5.9843864007e-01,-6.0635729925e-01,-6.1438073970e-01,-6.2251034792e-01,-6.3074752873e-01,-6.3909370555e-01,-6.4755032065e-01,-6.5611883536e-01,-6.6480073037e-01,-6.7359750594e-01,-6.8251068219e-01,-6.9154179936e-01,-7.0069241807e-01,-7.0996411960e-01,-7.1935850612e-01,-7.2887720103e-01,-7.3852184921e-01,
-4.8346488658e-01,-4.8988492445e-01,-4.9639021545e-01,-5.0298189165e-01,-5.0966110018e-01,-5.1642900341e-01,-5.2328677914e-01,-5.3023562080e-01,-5.3727673767e-01,-5.4441135510e-01,-5.5164071471e-01,-5.5896607459e-01,-5.6638870956e-01,-5.7390991135e-01,-5.8153098885e-01,-5.8925326834e-01,-5.9707809369e-01,-6.0500682665e-01,-6.1304084701e-01,-6.2118155292e-01,-6.2943036108e-01,-6.3778870699e-01,-6.4625804525e-01,-6.5483984973e-01,-6.6353561390e-01,-6.7234685106e-01,-6.8127509461e-01,-6.9032189828e-01,-6.9948883648e-01,-7.0877750449e-01,-7.1818951880e-01,-7.2772651733e-01,-7.3739015979e-01,
-4.8193685218e-01,-4.8836032862e-01,-4.9486942011e-01,-5.0146526778e-01,-5.0814902794e-01,-5.1492187234e-01,-5.2178498833e-01,-5.2873957909e-01,-5.3578686385e-01,-5.4292807806e-01,-5.5016447366e-01,-5.5749731928e-01,-5.6492790045e-01,-5.7245751982e-01,-5.8008749744e-01,-5.8781917091e-01,-5.9565389568e-01,-6.0359304528e-01,-6.1163801152e-01,-6.1979020478e-01,-6.2805105423e-01,-6.3642200809e-01,-6.4490453387e-01,-6.5350011867e-01,-6.6221026939e-01,-6.7103651300e-01,-6.7998039686e-01,-6.8904348892e-01,-6.9822737806e-01,-7.0753367429e-01,-7.1696400913e-01,-7.2652003582e-01,-7.3620342964e-01,
-4.8034259379e-01,-4.8676953791e-01,-4.9328247401e-01,-4.9988255266e-01,-5.0657093982e-01,-5.1334881704e-01,-5.2021738169e-01,-5.2717784718e-01,-5.3423144311e-01,-5.4137941557e-01,-5.4862302732e-01,-5.5596355798e-01,-5.6340230435e-01,-5.7094058052e-01,-5.7857971820e-01,-5.8632106691e-01,-5.9416599423e-01,-6.0211588602e-01,-6.1017214671e-01,-6.1833619949e-01,-6.2660948663e-01,-6.3499346967e-01,-6.4348962970e-01,-6.5209946765e-01,-6.6082450452e-01,-6.6966628166e-01,-6.7862636105e-01,-6.8770632556e-01,-6.9690777924e-01,-7.0623234761e-01,-7.1568167793e-01,-7.2525743950e-01,-7.3496132398e-01,
-4.7868233049e-01,-4.8511275541e-01,-4.9162956405e-01,-4.9823391687e-01,-5.0492698990e-01,-5.1170997497e-01,-5.1858407991e-01,-5.2555052880e-01,-5.3261056215e-01,-5.3976543713e-01,-5.4701642781e-01,-5.5436482537e-01,-5.6181193833e-01,-5.6935909280e-01,-5.7700763269e-01,-5.8475891997e-01,-5.9261433491e-01,-6.0057527632e-01,-6.0864316180e-01,-6.1681942799e-01,-6.2510553083e-01,-6.3350294583e-01,-6.4201316831e-01,-6.5063771368e-01,-6.5937811770e-01,-6.6823593678e-01,-6.7721274822e-01,-6.8631015052e-01,-6.9552976364e-01,-7.0487322931e-01,-7.1434221133e-01,-7.2393839582e-01,-7.3366349158e-01,
-4.7695629041e-01,-4.8339019258e-01,-4.8991088489e-01,-4.9651953807e-01,-5.0321733869e-01,-5.1000548930e-01,-5.1688520866e-01,-5.2385773200e-01,-5.3092431121e-01,-5.3808621503e-01,-5.4534472937e-01,-5.5270115743e-01,-5.6015682004e-01,-5.6771305581e-01,-5.7537122143e-01,-5.8313269188e-01,-5.9099886069e-01,-5.9897114019e-01,-6.0705096176e-01,-6.1523977608e-01,-6.2353905343e-01,-6.3195028388e-01,-6.4047497762e-01,-6.4911466523e-01,-6.5787089791e-01,-6.6674524780e-01,-6.7573930823e-01,-6.8485469405e-01,-6.9409304188e-01,-7.0345601040e-01,-7.1294528069e-01,-7.2256255649e-01,-7.3230956455e-01,
-4.7516471073e-01,-4.8160206932e-01,-4.8812663890e-01,-4.9473960097e-01,-5.0144215305e-01,-5.0823550887e-01,-5.1512089859e-01,-5.2209956908e-01,-5.2917278405e-01,-5.3634182436e-01,-5.4360798822e-01,-5.5097259142e-01,-5.5843696759e-01,-5.6600246841e-01,-5.7367046389e-01,-5.8144234257e-01,-5.8931951184e-01,-5.9730339814e-01,-6.0539544722e-01,-6.1359712443e-01,-6.2190991498e-01,-6.3033532420e-01,-6.3887487779e-01,-6.4753012215e-01,-6.5630262461e-01,-6.6519397374e-01,-6.7420577963e-01,-6.8333967419e-01,-6.9259731143e-01,-7.0198036777e-01,-7.1149054234e-01,-7.2112955729e-01,-7.3089915812e-01,
-4.7330783765e-01,-4.7974861385e-01,-4.8627703618e-01,-4.9289429733e-01,-4.9960160620e-01,-5.0640018819e-01,-5.1329128532e-01,-5.2027615655e-01,-5.2735607795e-01,-5.3453234296e-01,-5.4180626265e-01,-5.4917916587e-01,-5.5665239962e-01,-5.6422732918e-01,-5.7190533843e-01,-5.7968783008e-01,-5.8757622593e-01,-5.9557196712e-01,-6.0367651442e-01,-6.1189134844e-01,-6.2021796998e-01,-6.2865790025e-01,-6.3721268114e-01,-6.4588387555e-01,-6.5467306762e-01,-6.6358186308e-01,-6.7261188949e-01,-6.8176479656e-01,-6.9104225645e-01,-7.0044596408e-01,-7.0997763742e-01,-7.1963901783e-01,-7.2943187038e-01,
-4.7138592630e-01,-4.7783006274e-01,-4.8436229449e-01,-4.9098382588e-01,-4.9769587769e-01,-5.0449968739e-01,-5.1139650937e-01,-5.1838761516e-01,-5.2547429368e-01,-5.3265785146e-01,-5.3993961291e-01,-5.4732092054e-01,-5.5480313519e-01,-5.6238763633e-01,-5.7007582229e-01,-5.7786911048e-01,-5.8576893774e-01,-5.9377676051e-01,-6.0189405515e-01,-6.1012231822e-01,-6.1846306673e-01,-6.2691783841e-01,-6.3548819204e-01,-6.4417570769e-01,-6.5298198703e-01,-6.6190865365e-01,-6.7095735331e-01,-6.8012975428e-01,-6.8942754762e-01,-6.9885244754e-01,-7.0840619165e-01,-7.1809054134e-01,-7.2790728207e-01,
-4.6939924080e-01,-4.7584666084e-01,-4.8238263924e-01,-4.8900839239e-01,-4.9572515338e-01,-5.0253417225e-01,-5.0943671621e-01,-5.1643406987e-01,-5.2352753548e-01,-5.3071843319e-01,-5.3800810127e-01,-5.4539789638e-01,-5.5288919382e-01,-5.6048338775e-01,-5.6818189153e-01,-5.7598613789e-01,-5.8389757925e-01,-5.9191768800e-01,-6.0004795672e-01,-6.0828989851e-01,-6.1664504727e-01,-6.2511495794e-01,-6.3370120682e-01,-6.4240539189e-01,-6.5122913305e-01,-6.6017407245e-01,-6.6924187481e-01,-6.7843422772e-01,-6.8775284194e-01,-6.9719945171e-01,-7.0677581513e-01,-7.1648371442e-01,-7.2632495629e-01,
-4.6734805413e-01,-4.7379866130e-01,-4.8033830346e-01,-4.8696820954e-01,-4.9368962540e-01,-5.0050381411e-01,-5.0741205618e-01,-5.1441564980e-01,-5.2151591104e-01,-5.2871417419e-01,-5.3601179191e-01,-5.4341013555e-01,-5.5091059540e-01,-5.5851458092e-01,-5.6622352103e-01,-5.7403886437e-01,-5.8196207958e-01,-5.8999465558e-01,-5.9813810182e-01,-6.0639394860e-01,-6.1476374733e-01,-6.2324907085e-01,-6.3185151369e-01,-6.4057269241e-01,-6.4941424586e-01,-6.5837783553e-01,-6.6746514582e-01,-6.7667788441e-01,-6.8601778253e-01,-6.9548659531e-01,-7.0508610209e-01,-7.1481810680e-01,-7.2468443825e-01,
-4.6523264815e-01,-4.7168632547e-01,-4.7822952777e-01,-4.8486349696e-01,-4.9158949215e-01,-4.9840878990e-01,-5.0532268451e-01,-5.1233248823e-01,-5.1943953149e-01,-5.2664516319e-01,-5.3395075095e-01,-5.4135768136e-01,-5.4886736023e-01,-5.5648121288e-01,-5.6420068440e-01,-5.7202723993e-01,-5.7996236494e-01,-5.8800756549e-01,-5.9616436854e-01,-6.0443432224e-01,-6.1281899621e-01,-6.2131998183e-01,-6.2993889257e-01,-6.3867736430e-01,-6.4753705553e-01,-6.5651964784e-01,-6.6562684608e-01,-6.7486037879e-01,-6.8422199847e-01,-6.9371348194e-01,-7.0333663066e-01,-7.1309327107e-01,-7.2298525497e-01,
-4.6305331355e-01,-4.6950992291e-01,-4.7605656035e-01,-4.8269448120e-01,-4.8942495826e-01,-4.9624928209e-01,-5.0316876127e-01,-5.1018472258e-01,-5.1729851133e-01,-5.2451149159e-01,-5.3182504643e-01,-5.3924057823e-01,-5.4675950891e-01,-5.5438328020e-01,-5.6211335398e-01,-5.6995121246e-01,-5.7789835855e-01,-5.8595631612e-01,-5.9412663025e-01,-6.0241086761e-01,-6.1081061669e-01,-6.1932748814e-01,-6.2796311505e-01,-6.3671915330e-01,-6.4559728185e-01,-6.5459920307e-01,-6.6372664308e-01,-6.7298135205e-01,-6.8236510457e-01,-6.9187969995e-01,-7.0152696262e-01,-7.1130874242e-01,-7.2122691501e-01,
-4.6081034979e-01,-4.6726973135e-01,-4.7381965690e-01,-4.8046139565e-01,-4.8719623457e-01,-4.9402547869e-01,-5.0095045134e-01,-5.0797249437e-01,-5.1509296848e-01,-5.2231325340e-01,-5.2963474824e-01,-5.3705887170e-01,-5.4458706236e-01,-5.5222077898e-01,-5.5996150078e-01,-5.6781072767e-01,-5.7576998064e-01,-5.8384080196e-01,-5.9202475554e-01,-6.0032342719e-01,-6.0873842498e-01,-6.1727137950e-01,-6.2592394420e-01,-6.3469779571e-01,-6.4359463416e-01,-6.5261618351e-01,-6.6176419189e-01,-6.7104043193e-01,-6.8044670111e-01,-6.8998482211e-01,-6.9965664315e-01,-7.0946403836e-01,-7.1940890815e-01,
-4.5850406508e-01,-4.6496603664e-01,-4.7151908062e-01,-4.7816448056e-01,-4.8490353810e-01,-4.9173757319e-01,-4.9866792443e-01,-5.0569594924e-01,-5.1282302420e-01,-5.2005054528e-01,-5.2737992813e-01,-5.3481260836e-01,-5.4235004178e-01,-5.4999370475e-01,-5.5774509443e-01,-5.6560572907e-01,-5.7357714833e-01,-5.8166091356e-01,-5.8985860812e-01,-5.9817183769e-01,-6.0660223056e-01,-6.1515143800e-01,-6.2382113451e-01,-6.3261301824e-01,-6.4152881124e-01,-6.5057025983e-01,-6.5973913495e-01,-6.6903723251e-01,-6.7846637370e-01,-6.8802840541e-01,-6.9772520055e-01,-7.0755865841e-01,-7.1753070506e-01,
-4.5613477633e-01,-4.6259913272e-01,-4.6915510216e-01,-4.7580398301e-01,-4.8254709201e-01,-4.8938576457e-01,-4.9632135500e-01,-5.0335523684e-01,-5.1048880308e-01,-5.1772346644e-01,-5.2506065967e-01,-5.3250183584e-01,-5.4004846859e-01,-5.4770205246e-01,-5.5546410316e-01,-5.6333615789e-01,-5.7131977562e-01,-5.7941653743e-01,-5.8762804681e-01,-5.9595592995e-01,-6.0440183612e-01,-6.1296743794e-01,-6.2165443173e-01,-6.3046453787e-01,-6.3939950112e-01,-6.4846109094e-01,-6.5765110190e-01,-6.6697135398e-01,-6.7642369297e-01,-6.8600999080e-01,-6.9573214595e-01,-7.0559208379e-01,-7.1559175697e-01,
-4.5370280912e-01,-4.6016932157e-01,-4.6672799961e-01,-4.7338015685e-01,-4.8012712561e-01,-4.8697025723e-01,-4.9391092229e-01,-5.0095051090e-01,-5.0809043302e-01,-5.1533211865e-01,-5.2267701821e-01,-5.3012660279e-01,-5.3768236442e-01,-5.4534581644e-01,-5.5311849372e-01,-5.6100195302e-01,-5.6899777328e-01,-5.7710755598e-01,-5.8533292537e-01,-5.9367552889e-01,-6.0213703745e-01,-6.1071914577e-01,-6.1942357273e-01,-6.2825206171e-01,-6.3720638092e-01,-6.4628832381e-01,-6.5549970935e-01,-6.6484238246e-01,-6.7431821435e-01,-6.8392910290e-01,-6.9367697304e-01,-7.0356377712e-01,-7.1359149535e-01,
